,dwipd_cat,hdchk_cat,stlmt_cat,wkcti_cat,mulch_cat,blxwp_cat,wknck_cat,class_cat,wkovl_cat,skach_cat,dsopp_cat,bkblk_cat,spcop_cat,reskd_cat,skewr_cat,rxmsq_cat,skrxp_cat,bxqsq_cat
1416,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1417,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1418,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1419,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1420,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1421,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1422,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1423,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1424,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1425,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1426,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1427,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1428,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1429,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1430,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1431,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1432,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
1433,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1434,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
1435,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
1436,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1437,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
1438,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
1439,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,t,f,t
1440,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,t,f,t
1441,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1442,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1443,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1444,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1445,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1446,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1447,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1448,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1449,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1450,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1451,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1452,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1453,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1454,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1455,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1456,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1457,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1458,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1459,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1460,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1461,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1462,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1463,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1464,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1465,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1466,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1467,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1468,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
1469,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1470,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1471,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1472,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1473,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1474,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1475,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
1476,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
1477,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
1478,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1479,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1480,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1481,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
1482,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
1483,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1484,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
1485,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1486,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,t,f,t
1487,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,t,f,t
1488,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1489,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1490,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,f,f,f,t
1491,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,f,f,f,t
1492,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1493,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,f,f,f,t
1494,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1495,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,f,f,f,t
1496,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,f,f,f,t
1497,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,t,f,t
1498,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1499,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1500,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,f,f,f,t
1501,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,f,f,f,t
1502,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1503,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1504,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1505,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,f,f,f,t
1506,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,f,f,f,t
1507,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,f,f,f,t
1508,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,f,f,f,t
1509,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,f,t
1510,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,t,f,t
1511,l,f,f,f,f,f,f,nowin,t,f,t,f,f,f,t,f,f,t
1512,l,f,f,f,f,f,f,nowin,f,f,t,f,f,f,t,f,f,t
1513,l,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,f,f,t
1514,l,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,f,f,t
1515,l,f,f,f,f,f,f,nowin,t,f,t,f,f,f,t,f,f,t
1516,l,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,f,f,t
1517,l,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,f,f,t
1518,l,f,f,f,f,f,f,nowin,t,f,t,f,f,f,f,f,f,t
1519,l,f,f,f,f,f,f,nowin,f,f,t,f,f,f,f,f,f,t
1520,l,f,f,f,f,f,f,nowin,t,f,t,f,f,f,f,f,f,t
1521,g,f,f,f,f,f,f,nowin,t,f,t,f,f,f,t,f,f,t
1522,g,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,f,f,t
1523,g,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,f,f,t
1524,g,f,f,f,f,f,f,nowin,t,f,t,f,f,f,t,f,f,t
1525,g,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,f,f,t
1526,g,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,f,f,t
1527,g,f,f,f,f,f,f,nowin,t,f,t,f,f,f,f,f,f,t
1528,g,f,f,f,f,f,t,nowin,t,f,t,f,f,f,f,f,f,t
1529,g,f,f,f,f,f,f,nowin,t,f,t,f,f,f,f,f,f,t
1530,g,f,f,f,f,f,f,nowin,t,f,t,f,f,f,f,f,f,t
1531,g,f,f,f,f,f,t,nowin,t,f,t,f,f,f,f,f,f,t
1532,g,f,f,f,f,f,f,nowin,t,f,t,f,f,f,f,f,f,t
1533,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1534,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,t,f,f,t
1535,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1536,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1537,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,t,f,f,t
1538,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
1539,l,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1540,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
1541,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1542,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,t,f,f,t
1543,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1544,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1545,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1546,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,t,f,f,t
1547,l,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1548,l,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1549,l,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1550,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1551,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,f,f,f,t
1552,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1553,l,f,f,f,f,f,t,nowin,t,f,f,f,f,f,f,f,f,t
1554,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1555,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,f,f,f,t
1556,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1557,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1558,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1559,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1560,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,f,f,f,t
1561,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1562,l,f,f,f,f,f,t,nowin,t,f,f,f,f,f,f,f,f,t
1563,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1564,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,f,f,f,t
1565,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1566,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1567,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1568,l,f,f,f,f,t,f,nowin,t,f,f,f,f,f,f,f,f,t
1569,l,f,f,f,f,t,f,nowin,t,f,f,f,f,f,f,f,f,t
1570,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,f,t
1571,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1572,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1573,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1574,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1575,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1576,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1577,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
1578,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1579,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
1580,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
1581,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1582,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1583,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,f,f,f,t
1584,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1585,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,t,f,t
1586,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1587,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1588,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
1589,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,f,f,f,t
1590,l,f,f,f,f,f,f,nowin,t,f,t,f,f,f,t,f,f,t
1591,l,f,f,f,f,f,f,nowin,f,f,t,f,f,f,t,f,f,t
1592,l,f,f,f,f,f,f,nowin,t,f,t,f,f,f,t,f,f,t
1593,l,f,f,f,f,f,f,nowin,t,f,t,f,f,f,f,f,f,t
1594,l,f,f,f,f,f,f,nowin,t,f,t,f,f,f,f,f,f,t
1595,l,f,f,f,f,f,f,nowin,t,f,t,f,f,f,f,f,f,t
1596,g,f,f,f,f,f,f,nowin,t,f,t,f,f,f,t,f,f,t
1597,g,f,f,f,f,f,f,nowin,t,f,t,f,f,f,t,f,f,t
1598,g,f,f,f,f,f,f,nowin,t,f,t,f,f,f,f,f,f,t
1599,g,f,f,f,f,f,f,nowin,t,f,t,f,f,f,f,f,f,t
1600,g,f,f,f,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1601,g,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1602,g,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1603,g,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1604,g,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1605,g,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1606,g,f,f,f,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1607,g,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1608,g,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1609,g,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1610,g,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1611,g,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1612,g,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1613,g,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1614,g,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1615,g,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1616,g,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1617,g,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1618,g,f,f,f,f,f,f,won,t,f,f,f,f,f,t,t,f,f
1619,g,f,f,f,f,t,f,won,t,f,f,f,f,f,t,t,f,f
1620,g,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1621,g,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1622,g,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1623,g,f,f,f,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1624,g,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1625,g,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1626,g,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1627,g,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1628,g,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1629,g,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1630,g,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1631,g,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1632,g,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1633,g,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1634,g,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1635,g,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1636,g,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1637,g,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1638,g,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1639,g,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1640,g,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1641,g,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1642,g,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1643,g,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1644,g,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1645,g,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1646,g,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1647,g,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1648,g,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1649,g,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1650,g,f,f,f,f,f,f,won,t,f,f,f,f,f,t,t,f,f
1651,g,f,f,f,f,t,f,won,t,f,f,f,f,f,t,t,f,f
1652,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1653,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1654,g,f,f,f,f,f,f,won,t,f,f,f,f,f,f,t,f,f
1655,g,f,f,f,f,f,f,won,t,f,f,f,f,f,f,t,f,f
1656,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,t,f,f
1657,g,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1658,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1659,g,f,f,f,f,f,f,won,f,f,f,f,f,f,f,f,f,f
1660,g,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1661,g,f,f,f,f,t,f,won,t,f,f,f,f,f,f,f,f,f
1662,g,f,f,f,f,t,f,won,f,f,f,f,f,f,f,f,f,f
1663,l,f,f,t,f,f,f,won,t,f,f,f,f,f,t,f,f,f
1664,l,f,f,t,f,f,f,won,t,f,f,f,f,f,t,f,f,f
1665,l,f,f,t,t,f,f,won,t,f,f,f,f,f,t,f,f,f
1666,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1667,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1668,l,f,f,t,f,f,f,won,t,f,f,f,f,f,t,f,f,f
1669,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1670,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1671,l,f,f,f,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1672,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1673,l,f,f,f,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1674,l,f,f,t,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1675,l,f,f,t,f,f,f,won,t,t,f,t,f,f,t,f,f,f
1676,l,f,f,t,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1677,l,f,f,t,f,f,f,won,t,f,f,t,f,f,t,f,t,f
1678,l,f,f,f,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1679,l,f,f,f,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1680,l,f,f,t,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1681,l,f,f,t,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1682,l,f,f,t,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1683,l,f,f,t,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1684,l,f,f,t,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1685,l,f,f,t,f,f,f,won,t,f,f,t,f,f,t,f,t,f
1686,l,f,f,t,f,f,f,won,t,t,f,t,f,f,t,f,t,f
1687,l,f,f,f,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1688,l,f,f,t,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1689,l,f,f,t,f,f,f,won,t,f,f,t,f,f,t,f,f,f
1690,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1691,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1692,l,f,f,t,t,f,f,won,t,f,f,f,f,f,t,f,f,f
1693,l,f,f,t,f,f,f,won,f,f,f,f,f,t,t,f,f,f
1694,l,f,f,t,f,f,f,won,f,f,f,f,f,t,t,f,f,f
1695,l,f,f,t,f,f,f,won,f,f,f,f,f,t,t,f,f,f
1696,l,f,f,f,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1697,l,f,f,t,f,f,t,won,t,f,f,f,f,f,t,f,f,f
1698,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
1699,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1700,l,f,f,t,f,f,f,won,t,f,f,f,f,f,t,f,f,f
1701,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1702,l,f,f,f,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1703,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1704,l,f,f,t,f,f,f,won,t,f,f,f,f,f,t,f,f,f
1705,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1706,l,f,f,t,f,f,f,won,t,f,f,f,f,f,t,f,f,f
1707,l,f,f,t,f,f,f,won,f,f,f,f,f,t,t,f,f,f
1708,l,f,f,t,f,f,f,won,f,f,f,f,f,t,t,f,f,f
1709,l,f,f,t,f,f,f,won,f,f,f,f,f,t,t,f,f,f
1710,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1711,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1712,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1713,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1714,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1715,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1716,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1717,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1718,l,f,f,t,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1719,l,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1720,l,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1721,l,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1722,l,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1723,l,f,f,f,f,t,f,won,f,f,f,t,f,f,t,f,f,f
1724,l,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1725,l,f,f,f,f,f,f,won,f,f,f,t,f,f,t,f,f,f
1726,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
1727,l,f,f,t,f,f,t,won,f,f,f,f,f,f,t,f,f,f
1728,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1729,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1730,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1731,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1732,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1733,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1734,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1735,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1736,l,f,f,f,f,t,f,won,t,f,f,t,f,f,t,f,f,f
1737,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1738,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1739,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1740,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1741,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1742,l,f,f,f,f,t,f,won,f,f,f,f,f,f,t,f,f,f
1743,l,f,f,t,f,f,f,won,t,f,f,f,f,f,t,t,f,f
1744,l,f,f,t,f,f,f,won,t,f,f,f,f,f,t,t,f,f
1745,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,t,f,f
1746,l,f,f,f,f,f,f,won,t,f,f,t,f,f,t,t,f,f
1747,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,t,f,f
1748,l,f,f,t,f,f,f,won,t,f,f,f,f,f,t,f,f,f
1749,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1750,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1751,l,f,f,t,f,f,f,won,t,f,f,f,f,f,t,f,f,f
1752,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1753,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1754,l,f,f,t,t,f,f,won,t,f,f,f,f,f,t,f,f,f
1755,l,f,f,f,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1756,l,f,f,t,f,f,f,won,f,f,f,f,f,f,t,f,f,f
1757,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1758,l,f,f,f,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1759,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1760,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
1761,l,f,f,t,f,t,f,won,t,f,f,f,f,f,t,f,f,f
