,x27_num,x9_num,x14_num,class_cat,x2_num,x30_num,x13_num,x36_num,x17_num,x37_num,x38_num,x29_num,x24_num,x12_num,x16_num,x1_num,x33_num,x23_num,x25_num,x19_num
159,-0.24,5.17,0.97,1,0.02,-1.39,0.4,-0.02,-0.25,-0.2,-0.43,-2.31,-1.84,1.53,-1.03,1.52,-2.05,-0.25,1.28,-0.95
160,-0.26,3.33,0.31,1,0.35,1.16,1.46,1.54,-1.18,-1.13,-0.81,-0.08,1.58,1.43,0.43,-1.05,-0.23,-0.13,1.81,-0.17
161,0.59,1.76,1.28,0,2.03,0.83,0.13,0.51,1.24,-1.15,0.34,0.94,1.43,1.05,0.23,0.93,0.85,1.89,-1.5,0.58
162,-0.21,4.13,3.44,1,0.38,-0.29,3.38,-0.1,-1.17,0.41,0.31,-0.59,-0.87,3.46,-0.28,-0.01,0.4,0.05,-0.1,1.18
163,1.4,3.03,1.78,1,1.19,0.92,1.09,0.7,0.41,0.79,-0.43,0.6,0.74,2.82,-0.07,0.65,1.17,1.17,-0.13,0.23
164,-0.68,5.08,3.76,1,0.24,-1.08,4.25,-0.44,-0.37,0.1,0.38,-1.51,-0.52,4.24,0.38,-0.29,0.16,-0.56,-0.77,-1.34
165,0.17,3.89,1.14,1,1.24,-0.39,0.91,-0.27,0.3,-0.15,0.42,0.95,0.73,2.38,-1.07,-1.19,-1.42,-1.39,-1.47,0.4
166,-1.26,2.27,4.77,2,2.67,-0.26,1.84,0.76,2.91,-0.23,-1.73,-0.8,-1.84,5.88,4.5,-0.2,0.04,0.45,2.11,0.89
167,-0.06,4.09,2.42,1,1.96,-1.64,2.2,1.52,0.43,-1.81,-0.66,-0.04,-0.45,2.8,1.55,1.63,0.13,1.5,0.24,-0.81
168,-0.35,3.13,3.84,2,-1.5,0.24,2.85,0.98,-0.18,-0.7,0.44,0.69,0.11,4.2,0.47,-0.8,0.38,1.47,0.13,0.61
169,0.17,0.65,3.59,0,0.67,-0.1,2.32,0.58,2.89,-0.51,0.11,-1.1,-0.11,3.63,1.91,0.47,0.38,-1.61,-0.88,1.41
170,-0.11,2.19,3.55,0,3.22,0.54,2.88,0.62,2.81,-0.67,1.16,-0.63,0.76,2.56,3.75,-0.68,0.62,0.04,0.44,1.06
171,0.7,5.46,1.46,1,1.37,-0.39,-0.38,-0.13,0.12,0.37,-1.09,-0.82,-1.16,1.5,-0.59,-1.48,0.75,-0.79,-0.26,-1.32
172,0.68,4.49,2.73,1,0.6,0.32,1.41,-0.68,0.44,0.63,1.13,0.61,0.94,0.85,-0.1,0.76,-1.77,2.12,1.3,-0.15
173,0.94,3.78,4.96,2,-0.3,-1.38,4.37,0.2,-0.3,2.31,-0.91,1.79,0.36,5.23,2.54,-1.47,-0.56,-0.81,-1.98,0.09
174,-0.22,1.41,0.7,0,1.04,0.13,2.38,-1.27,2.08,2.09,-1.35,-0.2,-0.48,2.92,2.64,0.47,-0.75,0.97,0.03,2.91
175,-0.55,2.23,3.53,2,-1.05,-2.05,4.73,0.49,1.51,0.48,0.67,-0.24,-1.73,3.67,2.29,0.55,-0.35,0.59,2.92,-0.31
176,-0.58,3.49,2.33,0,0.35,-0.4,-0.09,-0.46,0.68,-1.2,0.18,0.77,0.76,1.6,0.66,-0.41,-0.82,-0.23,-0.46,-0.12
177,-0.55,0.51,5.81,2,-0.38,1.14,3.82,1.04,2.75,-0.35,-0.85,-1.14,-0.14,2.04,4.98,1.58,1.12,-0.77,-0.64,3.88
178,0.69,1.25,3.91,0,-0.05,1.34,2.17,0.32,3.19,2.42,-0.39,-0.6,-2.21,2.98,4.61,0.05,-2.0,0.71,0.27,2.69
179,-0.13,1.58,4.59,2,0.16,-1.38,4.4,-2.23,1.51,0.91,0.16,-0.86,-0.15,4.76,2.73,0.16,-0.7,0.85,0.34,-0.99
180,0.4,2.44,2.3,1,1.84,0.18,0.47,0.79,0.55,-1.5,0.86,-0.56,-0.02,0.38,-0.61,-0.69,0.59,0.04,1.61,-0.3
181,0.68,1.35,1.78,0,1.91,-0.81,1.7,-0.33,1.58,1.21,1.48,-1.87,-0.12,2.52,1.29,-1.73,-0.36,-1.3,0.49,2.11
182,-1.22,3.08,2.81,2,1.05,-0.11,4.4,-2.31,4.66,-0.62,-1.58,2.86,0.52,2.2,2.73,0.43,-0.74,0.73,-1.13,2.03
183,-0.17,-0.97,4.5,2,-0.02,-0.58,4.4,0.66,1.87,-0.51,0.81,-0.59,-1.09,3.28,4.77,-0.18,-0.2,-1.12,0.34,2.04
184,-0.19,3.12,3.44,2,-0.83,1.06,4.49,-0.45,-0.09,1.13,-0.45,-0.73,0.09,4.12,-1.06,1.54,-0.71,1.57,-2.92,1.99
185,1.0,2.48,4.59,2,0.55,-0.88,5.03,1.7,3.67,0.29,-0.15,0.45,0.6,2.36,3.86,-0.82,0.9,-0.84,-0.91,1.69
186,1.64,1.73,2.46,0,1.28,0.26,2.79,1.53,1.95,-0.3,-0.45,-0.34,0.45,1.47,3.37,-1.27,-1.56,0.45,-0.36,0.93
187,-0.5,1.67,5.08,2,0.47,-1.52,3.16,-0.89,3.36,2.71,-0.41,1.6,-0.18,4.42,5.85,-0.88,-2.73,0.66,-0.19,0.28
188,1.95,0.45,5.37,0,0.79,-0.12,4.24,0.28,3.72,-0.25,0.28,-0.9,1.6,4.52,3.52,1.64,0.04,0.47,0.89,4.36
189,-1.74,2.06,4.0,0,1.01,0.34,0.61,-0.3,0.4,-0.88,0.01,0.39,0.8,1.79,0.7,-0.33,-0.29,-0.74,0.57,0.96
190,0.22,4.45,3.39,1,-0.64,-0.1,3.73,-1.62,-0.43,0.02,2.19,0.67,0.54,4.35,-0.86,1.33,0.87,0.36,0.44,-0.18
191,1.97,3.71,0.3,0,-0.51,0.29,0.49,0.25,2.06,-0.43,1.06,-1.33,-1.46,3.62,1.75,0.94,-0.88,-2.18,0.08,1.26
192,0.12,-0.63,4.8,2,-0.8,-0.39,2.55,-0.6,3.45,-1.13,1.04,-0.52,-0.77,3.15,4.64,1.34,-0.26,-1.51,0.85,1.65
193,0.44,2.74,1.17,1,0.83,-1.42,1.81,-0.26,-0.54,1.09,0.31,-1.02,0.35,3.98,1.48,0.16,-0.46,-0.74,-0.37,-1.02
194,-0.92,4.93,0.19,0,0.76,1.17,1.03,1.93,0.41,-0.21,0.23,-1.25,-1.87,1.67,1.42,-0.63,1.13,-0.94,0.06,1.03
195,-0.94,2.24,0.69,0,2.25,0.94,1.59,-0.8,1.99,-0.35,0.5,-0.83,-0.53,1.05,0.95,-0.22,-0.6,0.4,0.15,1.65
196,-0.77,3.5,-0.71,1,0.59,-0.71,-0.11,1.35,0.17,-1.2,1.68,-0.4,-0.43,1.89,-0.71,0.1,0.93,0.75,-0.06,1.05
197,1.27,1.2,2.83,0,-0.73,0.76,3.71,0.59,3.7,-0.09,-2.61,1.69,0.61,3.9,3.44,1.29,1.79,0.23,-0.63,0.54
198,0.6,2.79,5.03,2,1.47,-0.22,3.41,-0.58,2.74,-0.1,-0.22,2.3,-0.37,4.65,4.59,-0.16,0.63,-1.15,-0.04,2.12
199,-0.02,2.55,0.59,1,1.2,-0.48,-0.03,-0.73,-1.71,0.55,1.41,-0.38,0.86,0.22,-0.04,-1.18,0.36,0.61,-0.77,-0.64
200,1.41,4.94,5.37,1,-0.14,0.12,2.68,-1.32,-1.3,-2.12,0.13,0.43,0.6,5.15,0.26,0.41,0.97,0.94,-0.15,1.5
201,0.61,-0.25,4.51,0,0.73,0.52,4.16,-1.73,1.94,-0.19,0.23,-0.17,-2.72,2.33,2.26,0.26,0.64,-1.75,0.5,1.58
202,-1.41,4.72,4.21,1,0.14,-0.4,0.06,0.09,1.36,0.23,-0.16,0.12,1.05,4.55,-0.87,0.81,2.17,0.48,-0.87,-0.3
203,-0.34,2.24,2.38,0,0.94,-0.23,2.23,0.94,2.59,0.25,-0.42,-0.79,0.71,3.77,3.17,-0.82,0.73,0.35,-0.49,2.19
204,-0.23,2.37,1.89,0,0.6,-0.23,2.34,-0.36,4.36,-1.39,2.41,-0.8,-0.51,0.46,4.34,-0.93,0.14,0.23,-0.26,-0.47
205,-2.01,4.39,1.27,1,1.72,0.1,0.4,-2.27,0.33,0.72,-1.87,0.15,1.08,4.67,0.29,1.95,-0.92,0.41,2.17,1.92
206,1.43,2.75,3.16,0,1.21,0.42,1.13,-0.67,0.32,-0.35,-0.32,0.07,-0.96,2.9,-0.27,0.78,-0.54,-0.28,-0.24,0.43
207,-1.52,-0.25,3.59,0,-0.98,-0.97,5.93,-1.08,2.51,1.07,-0.11,-1.61,0.83,4.28,3.18,-1.94,-0.72,-1.12,0.62,0.85
208,-0.51,3.72,0.67,2,-0.12,0.47,2.72,-0.8,-0.16,-1.01,-0.4,0.05,-0.13,4.3,2.0,-1.33,-0.81,0.74,-1.1,0.02
209,-0.07,4.09,1.36,1,1.12,0.56,4.91,-0.66,-0.72,-1.25,0.52,1.23,-0.97,5.57,0.76,-0.21,1.29,1.1,0.22,-0.97
210,0.82,2.13,1.03,0,-1.07,-1.33,1.65,1.44,3.27,1.34,0.38,-0.65,-0.22,2.58,3.13,1.77,-0.17,-1.16,1.7,0.97
211,0.55,1.71,4.78,2,1.29,-0.39,3.33,-0.6,0.07,1.26,0.02,0.61,-2.03,4.15,2.72,-1.88,0.54,-0.52,-0.09,1.93
212,-1.59,1.08,2.36,0,0.91,1.54,1.47,-1.12,1.53,0.45,-0.28,0.58,-2.88,3.65,5.34,0.02,-1.22,-0.19,0.11,0.03
213,0.3,3.03,1.63,2,0.3,-0.4,4.6,-0.35,-1.77,0.4,0.47,0.22,-0.64,4.24,1.01,-0.17,0.31,-0.21,-1.83,0.1
214,-1.52,2.22,3.94,2,0.75,-1.54,3.65,-2.2,2.08,1.86,-0.24,0.44,-0.95,3.66,1.64,1.91,-0.63,-1.24,0.77,-0.79
215,-0.63,2.94,3.38,0,0.04,-0.12,2.55,-0.49,1.54,0.59,-0.15,0.51,-2.58,2.68,2.39,0.71,1.58,0.21,0.24,0.18
216,1.8,3.79,3.15,1,-0.19,-0.07,4.01,0.15,-1.76,0.43,0.35,0.1,-0.57,2.86,0.56,0.28,0.44,1.59,0.26,-1.23
217,1.01,3.03,-0.2,0,1.21,-0.57,0.26,1.29,-0.55,-0.77,0.82,-0.27,1.71,0.53,0.78,0.26,-1.03,-0.17,1.66,-0.62
218,1.71,4.16,4.03,2,-0.22,0.6,4.71,1.61,-1.8,1.11,0.03,-0.55,-0.04,4.21,0.29,0.13,0.65,1.35,1.3,0.74
219,0.09,-1.95,5.51,2,1.11,0.47,4.39,-0.54,2.99,1.53,1.43,2.74,0.81,1.74,3.02,1.06,0.85,0.68,-0.54,1.56
220,-0.95,3.52,3.22,1,0.07,-0.53,2.81,1.34,-0.67,0.71,-0.5,-0.52,-1.44,4.31,-0.15,0.49,-0.27,-1.47,-0.29,-0.97
221,-0.3,1.82,2.01,0,0.54,-1.29,1.66,-0.26,-0.63,-0.85,0.15,0.42,0.06,3.76,3.96,0.29,-0.28,-0.38,-1.52,0.61
222,0.09,3.3,2.21,2,0.77,1.73,3.27,-1.17,0.48,0.06,0.12,-0.72,1.17,5.13,1.59,0.09,1.42,-0.14,-0.13,0.44
223,-0.96,1.5,1.18,1,0.41,1.82,0.75,-0.72,-0.9,0.63,-0.4,-0.6,1.22,1.2,1.06,-1.73,-0.73,1.52,0.98,-0.05
224,0.42,1.39,3.98,2,0.3,-1.05,4.55,0.16,2.28,-0.93,-0.4,1.38,0.33,4.78,4.44,-1.18,1.17,1.22,-1.57,2.69
225,-0.52,3.2,4.1,2,2.58,-1.45,2.64,-0.4,3.35,0.2,-0.75,-0.46,0.55,4.24,3.88,-0.69,-0.43,2.0,-0.89,-0.09
226,0.55,4.65,2.22,1,2.02,-0.39,-0.61,1.3,0.12,-0.1,0.89,-0.8,-0.42,1.4,0.44,1.02,1.6,1.84,0.33,-0.41
227,0.42,2.33,1.58,1,0.1,1.61,3.42,-1.15,-0.02,1.33,0.89,0.72,-0.59,4.34,2.69,-1.05,-0.6,0.25,0.2,-0.5
228,-0.62,1.68,2.8,0,-0.39,-0.09,3.64,1.12,4.16,0.59,-0.23,1.25,0.43,4.88,3.74,-0.32,0.89,0.94,1.2,2.5
229,0.04,4.74,1.97,0,-0.04,-0.79,2.07,-0.77,1.01,1.64,0.71,1.33,0.6,1.14,3.12,-0.35,-1.46,-0.14,-0.73,-0.62
230,-0.74,4.13,0.61,1,2.35,-0.84,0.27,0.32,-1.28,0.78,-0.43,0.07,-0.48,0.21,0.16,0.01,-1.64,-1.44,0.68,-0.49
231,-0.37,3.95,-0.66,1,1.43,2.32,0.47,1.33,0.64,0.98,-1.04,-0.55,-0.24,1.72,1.59,-1.37,-1.5,0.13,2.23,0.29
232,0.42,4.73,4.53,2,-0.25,-0.19,3.86,-1.04,0.39,0.86,1.19,-0.43,-0.3,5.83,1.39,-1.98,2.13,0.39,-0.77,-0.84
233,0.81,3.82,1.84,1,0.52,-0.69,2.53,-0.11,1.1,-0.03,1.02,0.11,-0.65,1.7,0.65,1.54,0.8,-0.73,-0.84,1.63
234,0.5,5.36,3.28,1,-0.1,0.13,3.48,0.24,-1.23,-0.88,1.01,-1.41,0.65,4.09,1.37,0.3,0.17,0.56,-0.76,-1.43
235,-0.19,2.73,4.28,2,-0.95,-0.92,1.77,0.02,2.03,-0.01,1.26,-0.59,-0.88,4.54,3.8,1.13,0.99,1.62,0.26,2.72
236,-0.35,1.05,4.48,2,1.72,1.36,4.67,0.49,3.7,-0.18,1.07,1.5,-0.18,4.54,5.07,0.59,-0.62,-0.04,0.03,-1.21
237,0.6,3.19,2.3,1,-0.42,0.26,-0.09,-0.11,-0.92,1.92,1.21,1.63,-0.12,2.79,0.82,-1.97,0.71,-0.94,-0.88,-0.85
238,0.08,4.58,0.38,1,1.97,-1.07,2.65,-1.39,1.24,2.15,0.85,-0.36,-2.53,1.78,0.35,-0.25,1.45,-0.98,0.09,-0.83
239,1.28,1.34,3.88,2,0.26,-0.49,4.28,0.89,2.64,-0.11,-0.46,0.64,-2.13,3.25,1.7,0.27,1.38,-0.57,-1.43,1.87
240,0.61,5.17,0.85,1,-0.21,0.09,1.83,0.66,0.65,-0.92,-1.01,2.05,1.54,1.81,-0.13,-0.75,0.36,0.77,-0.51,0.01
241,0.73,0.17,6.41,0,-1.08,-0.11,5.21,0.24,1.76,0.72,-2.75,-0.17,1.52,3.12,3.26,0.75,-0.36,-0.17,-0.27,0.84
242,-1.78,5.62,3.72,1,0.44,-0.15,2.11,-0.45,1.06,-1.62,-0.29,-0.12,1.89,3.88,0.26,-1.03,0.36,-1.52,-0.59,-1.25
243,0.37,6.32,3.26,2,0.74,1.38,3.23,0.47,1.86,1.19,-0.25,-0.56,0.64,4.62,2.4,-0.01,0.56,-0.24,-1.07,-0.11
244,1.85,4.48,2.52,1,0.8,0.3,4.82,0.11,0.03,-0.68,-0.48,-0.37,0.01,5.18,1.33,-0.29,-0.97,-0.41,-0.73,-0.16
245,-0.81,-0.2,5.73,2,-1.14,0.47,4.31,-0.8,2.79,0.95,-1.8,1.32,0.81,2.94,5.53,-0.16,-1.67,0.06,-1.33,-0.18
246,-0.43,4.45,1.12,1,2.08,0.33,3.33,0.1,0.02,1.18,-0.02,-1.72,1.84,3.04,2.08,-0.63,-0.44,-0.29,-1.09,-1.67
247,-0.31,3.6,0.71,1,1.03,-0.76,1.23,1.58,1.38,0.08,1.0,-1.17,0.47,3.25,2.12,0.94,0.66,-0.01,0.34,0.13
248,-1.14,3.11,2.63,1,-0.33,-0.84,1.82,-0.58,-2.53,-0.21,0.21,0.09,-0.87,4.09,0.32,-1.1,-2.62,-0.49,-1.89,-0.06
249,-0.91,2.05,3.73,2,-0.31,1.15,4.45,0.32,4.19,0.57,0.12,1.1,0.2,3.23,2.31,-0.4,-0.29,-0.51,0.44,2.39
250,-0.28,2.49,1.41,1,1.92,0.28,2.45,1.29,-0.15,0.12,0.62,-0.26,0.82,1.07,0.19,-0.76,0.51,-0.14,1.22,-1.13
251,0.38,2.17,2.16,2,0.46,-0.86,3.86,-0.28,-0.75,0.7,-1.61,-1.74,0.34,3.69,3.44,2.24,0.29,-1.39,-0.06,0.74
252,-1.3,4.24,0.6,1,0.46,-1.63,2.57,-1.2,-0.34,-1.55,1.54,0.24,0.1,3.66,0.34,0.04,-0.23,-0.89,0.04,-1.03
253,0.43,4.68,1.19,1,0.07,-0.37,0.45,-1.22,1.05,0.19,0.88,-0.24,-0.46,2.51,-0.54,1.55,-1.99,2.0,0.24,-0.38
254,-2.02,2.27,5.41,2,0.53,-2.32,4.12,0.14,1.04,0.59,-0.15,-0.29,0.59,5.86,1.84,0.3,0.1,1.32,-0.25,0.19
255,1.1,4.11,-0.96,1,-0.26,0.02,0.72,0.8,-0.77,0.0,-0.92,-0.17,1.06,1.66,1.42,-0.1,-2.03,-1.76,0.49,-1.11
256,0.3,2.64,3.27,2,1.25,0.38,4.27,-0.91,1.56,-1.06,-1.46,-0.87,0.11,5.92,3.03,0.39,0.61,0.84,0.28,1.25
257,-0.04,0.12,5.19,2,-0.59,-1.0,3.83,1.39,3.04,-1.04,0.93,-0.81,0.05,2.68,4.47,0.65,0.55,-1.37,-0.17,1.39
258,1.21,4.24,3.83,0,-0.27,-0.97,2.56,0.31,-0.28,0.44,0.42,-0.08,-0.03,0.49,3.46,-1.2,0.7,0.75,0.37,0.55
259,-0.63,3.51,2.32,1,1.37,0.13,1.66,1.13,0.41,-0.52,-1.44,-0.57,-1.42,2.07,0.95,0.89,0.7,0.21,-0.29,0.95
260,-0.63,3.93,0.26,1,0.74,-0.88,2.63,0.2,0.62,-0.72,-0.27,0.22,0.47,5.11,1.74,0.73,-0.24,-0.46,-0.46,0.58
261,-0.52,-0.88,4.17,2,-0.52,-1.75,3.71,-0.63,4.02,0.76,-0.51,0.16,-1.12,4.49,4.75,-0.31,-0.58,0.04,1.03,1.68
262,-0.04,3.51,0.3,1,0.67,-1.09,-0.61,-0.91,-0.47,-0.67,-0.92,0.53,-0.55,-0.0,-0.47,-0.02,-0.43,-0.26,0.44,1.35
263,1.53,1.39,5.32,0,0.26,-0.13,2.28,-0.42,3.26,-0.54,-0.49,-0.94,0.0,2.64,4.13,0.58,0.56,-0.6,0.74,0.4
264,-0.09,4.97,2.87,1,-0.34,0.25,1.34,-0.32,-0.01,-0.04,-1.78,0.33,1.22,5.22,0.96,-0.92,1.87,-0.58,0.72,1.2
265,0.32,1.93,3.54,2,-0.46,-0.07,3.22,-0.43,4.54,-0.3,0.49,-0.41,0.23,3.59,3.11,0.15,0.45,0.01,0.24,2.72
266,-0.97,4.31,3.82,2,-0.29,0.54,3.66,-0.55,0.36,1.41,-0.07,0.61,0.9,4.88,1.09,0.26,-0.37,-0.07,0.34,0.45
267,0.89,4.47,2.13,1,0.08,-1.9,4.53,1.1,-0.02,-0.82,-0.88,-0.61,0.8,2.6,0.88,1.55,1.09,-2.15,-1.05,-0.29
268,-0.04,5.24,2.91,2,0.9,0.02,5.11,0.28,0.41,0.38,1.02,0.73,0.19,3.99,1.36,-0.54,-1.61,0.1,-1.14,-0.75
269,0.89,2.79,-2.24,1,1.08,0.38,0.55,-0.57,0.75,-0.03,-1.15,-2.3,0.85,3.05,-1.09,-1.31,1.36,0.32,0.03,-2.21
270,-1.21,0.76,3.84,2,0.42,-0.35,5.67,1.85,4.02,0.59,0.68,0.83,-0.84,1.91,3.79,-0.22,2.69,-1.88,0.78,1.1
271,0.45,4.68,-0.39,1,2.38,1.0,0.44,-1.38,0.59,-0.37,0.58,-0.41,-1.44,1.89,0.27,-0.45,-0.58,-1.58,1.32,0.58
272,-0.17,3.63,4.25,1,-1.23,-0.59,4.95,-0.55,0.79,-1.55,-0.28,-1.78,0.31,3.99,0.74,0.31,-0.31,-0.5,0.54,-0.06
273,-1.57,5.1,3.58,1,0.48,-0.06,2.34,-0.7,0.27,-0.78,-0.03,0.34,-1.12,5.14,-0.22,1.2,-1.18,0.84,0.12,1.12
274,-0.35,4.21,1.49,1,1.52,-0.45,1.76,-0.82,-0.65,-0.53,1.58,0.65,-1.58,3.48,0.37,1.88,0.06,-0.11,-0.12,0.47
275,-1.14,3.24,2.77,1,0.68,-1.01,1.65,0.28,1.16,0.39,0.32,0.65,1.84,1.68,0.27,0.97,-1.08,2.28,0.1,-1.08
276,-0.62,5.57,1.51,0,0.74,2.11,-0.2,-0.27,0.73,0.43,1.67,-1.45,-0.33,1.79,0.7,0.7,0.71,-1.1,1.22,-0.54
277,-0.25,4.13,2.16,2,0.91,0.23,1.65,-0.54,0.52,-0.59,-0.34,1.11,-0.21,3.62,4.78,1.47,0.02,-0.56,0.64,0.76
278,0.82,1.48,1.65,0,1.27,0.07,0.09,1.86,2.45,1.17,0.5,2.24,-0.09,0.83,1.66,-0.21,-0.52,-0.07,-1.4,0.88
279,0.37,4.12,3.98,2,-1.48,1.83,5.11,-2.13,0.31,0.28,-0.34,-0.17,0.09,4.23,0.58,-0.0,0.53,0.66,0.33,0.02
280,0.79,4.34,3.51,1,-0.39,-0.22,5.02,1.08,1.93,2.57,0.1,-1.28,0.36,4.51,0.25,-0.28,-1.22,1.41,-1.01,1.42
281,0.62,3.89,1.23,0,0.64,-0.43,-0.22,0.01,1.01,1.89,-1.47,1.74,1.88,2.38,-0.61,-0.48,-0.28,0.51,-0.82,-0.41
282,-1.15,3.17,0.42,1,0.13,0.33,2.96,-0.92,0.63,-0.53,-0.35,0.15,2.02,4.72,0.54,2.39,0.8,-1.04,-0.87,0.51
283,0.08,1.74,6.31,2,-0.02,1.98,3.89,1.04,2.26,-0.44,-1.25,1.65,-0.45,4.54,4.04,-0.1,-0.48,0.28,1.03,0.88
284,0.33,1.02,3.79,2,-0.51,-1.38,3.76,0.26,3.0,-0.95,1.16,1.54,0.56,4.5,2.56,-0.52,-0.17,1.3,-1.4,2.15
285,0.75,3.25,4.45,2,-0.57,0.77,4.19,1.29,1.27,-0.85,0.33,0.69,0.16,3.97,1.6,-0.76,-0.99,2.04,-0.92,-0.14
286,1.39,3.27,2.16,0,0.37,2.4,0.98,0.63,1.15,1.9,-1.78,-1.41,0.28,1.31,1.13,-1.92,0.08,1.26,-0.23,1.84
287,1.5,0.59,3.34,2,-1.76,0.29,3.99,0.32,3.75,0.01,0.62,-0.14,-0.39,2.76,2.9,1.65,-0.17,-0.85,1.82,1.64
288,-0.56,1.54,-0.03,1,0.63,-0.75,1.03,0.01,1.0,1.34,-0.24,-2.97,-0.41,3.1,-0.13,-0.31,0.93,0.43,-0.44,-1.6
289,-1.29,-0.43,3.61,0,1.25,0.55,3.05,-0.04,3.87,-0.12,0.8,0.5,-0.14,1.82,4.42,1.52,-0.46,-0.18,1.9,2.6
290,0.21,2.11,2.82,0,1.45,0.56,1.86,0.02,2.78,1.39,0.05,0.68,1.05,3.41,4.03,1.64,-0.92,-0.08,-0.14,1.48
291,1.03,2.84,5.35,2,-1.05,-1.99,5.05,0.93,1.97,-0.2,1.05,0.37,-1.42,3.26,5.38,-0.55,0.25,-0.04,1.02,0.94
292,-1.37,5.51,0.75,1,1.42,0.81,0.44,-0.22,-0.17,0.07,-0.58,-0.53,0.67,3.16,0.06,0.22,-0.07,-1.09,0.43,0.19
293,-1.15,-1.98,4.94,0,0.61,0.32,3.87,-0.76,3.54,0.9,-2.17,0.83,-0.46,2.0,4.65,0.92,-0.09,0.49,2.41,-0.45
294,-0.33,0.36,2.02,0,0.8,0.25,2.83,-0.46,0.98,0.66,-0.45,-0.29,0.41,1.77,3.11,-0.59,-0.09,1.87,-1.25,1.03
295,-1.22,3.74,1.57,1,0.03,-1.48,0.93,1.28,0.21,1.78,0.81,1.16,-0.09,6.32,-0.89,1.28,-0.13,0.75,-0.14,0.59
296,-0.84,1.66,4.01,2,0.26,-0.14,4.48,-1.03,2.31,1.48,-0.28,-0.18,0.31,3.87,2.58,2.96,0.43,0.23,1.58,0.09
297,-1.23,3.09,1.59,1,0.69,0.7,0.64,-1.61,-0.81,1.88,-0.02,0.53,-0.3,4.79,-0.09,-0.4,-0.63,0.63,0.66,-0.87
298,-0.31,4.4,1.93,1,1.32,-0.92,0.72,2.42,-0.96,0.41,0.52,-0.32,-0.12,4.54,1.2,0.31,-0.76,0.99,-0.53,-0.19
299,-0.24,1.68,0.96,0,1.68,-0.42,-0.3,-0.61,1.55,0.28,0.24,-1.5,1.44,2.02,1.4,-0.56,0.55,0.58,0.89,3.02
300,0.38,0.09,4.95,0,0.18,0.19,4.1,0.01,4.81,0.29,-0.44,0.23,-1.17,2.23,5.58,0.73,0.79,0.35,-1.22,2.13
301,-1.0,-0.65,5.02,0,-0.24,-1.68,3.82,1.17,3.37,-0.89,-1.17,0.3,-0.59,1.83,4.37,-1.55,0.02,1.25,0.95,1.43
302,0.11,4.28,1.74,1,-0.06,0.52,2.77,-0.57,0.87,-0.12,0.24,0.57,-1.13,5.19,-0.33,0.5,-0.3,1.09,-2.13,0.37
303,-0.65,-0.59,3.87,2,0.0,-1.17,4.04,-0.44,3.46,-0.18,-2.06,0.61,-0.39,3.04,3.07,-1.55,-0.81,-0.46,-1.29,3.52
304,-0.56,5.37,1.4,1,0.2,-0.56,1.89,-0.73,-0.73,0.46,-0.22,0.17,1.16,0.45,0.56,-1.03,-0.53,-0.72,-0.79,-0.92
305,-0.79,4.66,2.9,2,-0.19,-1.04,3.98,0.19,1.06,-0.42,0.07,-0.35,-1.14,4.11,-0.04,0.32,-1.58,1.0,1.51,-1.02
306,0.38,-0.1,3.73,2,0.58,-1.15,3.35,1.55,5.42,0.04,0.5,2.38,-1.67,3.06,7.75,-0.56,1.69,-0.94,-0.39,0.25
307,-1.84,4.74,3.56,1,0.42,-0.13,4.25,-0.17,-0.68,-1.38,0.13,1.89,-1.4,4.58,0.54,1.4,1.09,1.44,0.08,-0.25
308,0.95,2.62,3.14,1,-0.94,-0.23,1.62,-1.58,-0.29,0.85,0.47,0.66,2.08,3.08,-0.62,-0.01,0.75,0.49,-0.29,-0.34
309,-1.44,2.0,5.92,2,-1.5,-0.13,4.72,2.05,1.11,1.16,-1.66,-0.41,0.04,4.58,5.73,0.8,1.18,0.21,1.02,0.74
310,-0.46,4.43,-0.71,1,1.04,-1.07,1.33,0.44,0.15,0.99,-0.31,-0.3,-1.73,2.12,1.59,-0.51,-1.57,-0.69,-0.05,-0.29
311,1.61,-0.0,3.72,2,0.69,-1.58,4.39,1.33,3.08,0.97,-0.28,-0.01,1.67,2.25,1.97,0.39,0.48,-0.8,-0.12,3.29
312,0.9,3.01,3.27,2,1.07,-0.04,4.37,0.45,2.23,-0.6,1.2,-1.26,-2.88,2.41,2.26,-0.69,1.12,0.37,1.07,0.2
313,-0.34,-0.2,3.58,0,2.12,-1.73,2.49,1.33,3.86,1.09,0.66,0.13,0.01,1.26,3.54,-0.3,-1.77,-0.05,-0.14,1.68
314,-1.81,-2.07,5.42,0,0.56,-1.03,4.15,-1.03,4.4,2.4,0.77,0.41,-0.23,3.44,3.4,0.61,1.27,1.27,0.49,1.2
315,-1.62,-0.37,5.97,2,0.48,-0.25,4.16,-1.65,1.33,0.07,-0.12,0.26,-0.67,4.09,4.3,-1.03,0.76,-0.81,-0.58,3.8
316,0.37,0.25,5.45,2,-1.1,0.75,5.08,0.66,2.21,1.83,-0.0,-0.82,1.92,3.42,6.1,1.46,-0.41,-1.31,1.7,0.01
317,0.19,3.92,1.84,1,2.29,0.66,1.89,-1.07,-0.39,1.57,-0.26,0.23,0.3,5.55,2.12,-0.41,0.47,-0.73,0.51,-1.11
