,x3_num,x2_num,x23_num,x38_num,x17_num,x28_num,x19_num,x34_num,x30_num,x22_num,x21_num,x32_num,x27_num,x33_num,x29_num,x31_num,x40_num,x4_num,x14_num,x10_num
153,0.63,-0.59,0.64,-1.23,-0.4,0.33,0.06,0.07,-0.78,-0.46,0.18,-1.99,-0.52,-0.0,0.95,-0.22,-0.8,1.21,5.11,3.41
154,-0.52,0.1,1.06,0.84,1.57,-0.5,1.72,0.14,1.07,-0.15,-0.33,-1.04,-0.02,0.73,0.68,-1.4,-0.11,-0.5,5.26,3.25
155,0.47,0.77,-0.89,1.48,1.14,0.36,0.62,0.73,1.83,0.48,-1.64,1.31,-1.27,-0.41,-2.34,0.28,0.43,-0.6,2.45,6.1
156,-0.01,2.55,-1.09,-0.07,-0.74,0.22,0.71,-1.24,-1.09,0.24,-0.42,-0.22,0.34,1.24,-0.34,1.26,-0.2,0.75,3.71,4.23
157,-0.06,-0.66,0.63,-0.62,3.61,0.24,0.57,-0.27,0.23,1.88,-0.3,2.46,0.74,-1.08,0.01,1.33,-0.45,0.24,4.9,1.17
158,-1.03,0.27,0.29,-0.3,4.13,-0.37,1.45,-2.24,-1.07,-0.1,1.58,-1.23,-0.54,-0.47,-1.57,0.13,-0.37,-0.76,5.61,0.71
159,2.36,0.02,-0.25,-0.43,-0.25,-0.17,-0.95,-0.16,-1.39,-1.57,1.21,-0.86,-0.24,-2.05,-2.31,1.41,-1.68,2.75,0.97,1.88
160,1.43,0.35,-0.13,-0.81,-1.18,0.79,-0.17,0.43,1.16,-0.13,-1.25,-0.36,-0.26,-0.23,-0.08,1.33,0.16,1.78,0.31,2.74
161,3.91,2.03,1.89,0.34,1.24,-1.06,0.58,-0.0,0.83,-0.69,0.81,1.65,0.59,0.85,0.94,-0.8,0.42,2.59,1.28,2.13
162,0.52,0.38,0.05,0.31,-1.17,-0.56,1.18,0.59,-0.29,-1.39,-1.37,-2.36,-0.21,0.4,-0.59,0.55,0.01,2.53,3.44,4.75
163,1.23,1.19,1.17,-0.43,0.41,-0.99,0.23,-1.09,0.92,0.29,-1.23,0.25,1.4,1.17,0.6,-0.89,-0.39,2.72,1.78,4.64
164,0.55,0.24,-0.56,0.38,-0.37,1.28,-1.34,-0.04,-1.08,-0.35,-0.34,2.34,-0.68,0.16,-1.51,-0.05,-1.03,-0.36,3.76,6.37
165,1.36,1.24,-1.39,0.42,0.3,0.58,0.4,-0.73,-0.39,-0.16,0.05,0.7,0.17,-1.42,0.95,1.71,2.28,1.03,1.14,4.7
166,-1.74,2.67,0.45,-1.73,2.91,0.41,0.89,-0.65,-0.26,-1.03,0.11,0.54,-1.26,0.04,-0.8,-0.28,-0.26,0.45,4.77,6.15
167,-0.45,1.96,1.5,-0.66,0.43,-0.69,-0.81,-0.33,-1.64,0.02,-0.7,0.54,-0.06,0.13,-0.04,-0.8,0.17,1.7,2.42,4.27
168,-0.39,-1.5,1.47,0.44,-0.18,2.0,0.61,0.66,0.24,0.11,-0.96,-0.27,-0.35,0.38,0.69,-1.13,-0.22,0.85,3.84,3.4
169,0.75,0.67,-1.61,0.11,2.89,0.61,1.41,-0.81,-0.1,0.15,1.26,0.65,0.17,0.38,-1.1,-1.21,0.07,2.74,3.59,2.31
170,1.56,3.22,0.04,1.16,2.81,-2.44,1.06,-0.23,0.54,-0.71,0.41,0.04,-0.11,0.62,-0.63,0.78,-2.18,1.86,3.55,1.08
171,1.73,1.37,-0.79,-1.09,0.12,-1.35,-1.32,1.06,-0.39,0.28,-0.25,0.21,0.7,0.75,-0.82,-1.07,-0.97,3.33,1.46,2.32
172,2.2,0.6,2.12,1.13,0.44,-1.87,-0.15,1.02,0.32,1.39,-1.03,-1.15,0.68,-1.77,0.61,0.55,-1.59,1.03,2.73,3.18
173,0.07,-0.3,-0.81,-0.91,-0.3,0.15,0.09,-0.67,-1.38,-0.4,0.95,0.55,0.94,-0.56,1.79,-3.4,2.12,1.25,4.96,3.88
174,-0.4,1.04,0.97,-1.35,2.08,0.94,2.91,-0.92,0.13,0.32,-0.32,-0.71,-0.22,-0.75,-0.2,-0.22,0.81,0.14,0.7,2.09
175,0.8,-1.05,0.59,0.67,1.51,-1.6,-0.31,0.08,-2.05,0.02,-0.54,0.73,-0.55,-0.35,-0.24,-0.08,-1.42,-0.84,3.53,3.35
176,2.03,0.35,-0.23,0.18,0.68,-1.71,-0.12,-0.23,-0.4,-1.12,0.12,-0.8,-0.58,-0.82,0.77,-0.2,-0.65,1.45,2.33,3.36
177,0.56,-0.38,-0.77,-0.85,2.75,0.14,3.88,-0.23,1.14,-0.69,0.94,1.44,-0.55,1.12,-1.14,-0.58,0.04,-0.07,5.81,0.23
178,0.23,-0.05,0.71,-0.39,3.19,0.21,2.69,0.85,1.34,-0.48,-0.77,-1.13,0.69,-2.0,-0.6,-1.01,0.36,-1.53,3.91,0.88
179,0.33,0.16,0.85,0.16,1.51,-0.05,-0.99,0.13,-1.38,0.03,-0.73,-0.65,-0.13,-0.7,-0.86,-2.08,0.54,0.19,4.59,4.85
180,0.55,1.84,0.04,0.86,0.55,1.85,-0.3,-0.63,0.18,0.12,-0.91,-1.03,0.4,0.59,-0.56,0.89,0.41,1.73,2.3,5.06
181,1.54,1.91,-1.3,1.48,1.58,-1.71,2.11,1.67,-0.81,-0.19,2.29,-1.16,0.68,-0.36,-1.87,1.77,0.72,2.86,1.78,3.3
182,-0.55,1.05,0.73,-1.58,4.66,0.57,2.03,0.58,-0.11,-1.75,-0.48,1.39,-1.22,-0.74,2.86,-0.74,1.51,0.47,2.81,2.65
183,0.42,-0.02,-1.12,0.81,1.87,0.42,2.04,-0.53,-0.58,0.39,-1.24,0.07,-0.17,-0.2,-0.59,1.99,1.37,0.41,4.5,2.87
184,1.21,-0.83,1.57,-0.45,-0.09,0.6,1.99,-0.07,1.06,-0.68,-0.04,1.31,-0.19,-0.71,-0.73,0.74,-0.33,0.25,3.44,4.56
185,1.71,0.55,-0.84,-0.15,3.67,-0.51,1.69,-0.35,-0.88,0.75,-2.21,0.04,1.0,0.9,0.45,-0.28,0.97,-0.32,4.59,3.0
186,1.32,1.28,0.45,-0.45,1.95,0.34,0.93,0.25,0.26,-0.73,-0.29,0.86,1.64,-1.56,-0.34,-0.87,0.06,0.43,2.46,3.01
187,-0.4,0.47,0.66,-0.41,3.36,1.18,0.28,-0.35,-1.52,0.45,-0.21,0.05,-0.5,-2.73,1.6,1.09,-1.66,-1.03,5.08,0.17
188,-0.34,0.79,0.47,0.28,3.72,-0.83,4.36,-0.51,-0.12,-1.78,-0.1,1.31,1.95,0.04,-0.9,0.07,2.01,-1.85,5.37,2.43
189,2.96,1.01,-0.74,0.01,0.4,0.26,0.96,-0.4,0.34,1.27,-0.88,0.74,-1.74,-0.29,0.39,-0.65,-0.54,1.03,4.0,3.11
190,-0.12,-0.64,0.36,2.19,-0.43,0.53,-0.18,-0.47,-0.1,-1.55,0.64,-0.11,0.22,0.87,0.67,1.62,0.59,0.18,3.39,4.43
191,3.43,-0.51,-2.18,1.06,2.06,-0.32,1.26,0.14,0.29,-1.72,-0.7,0.36,1.97,-0.88,-1.33,0.09,1.35,2.89,0.3,3.52
192,1.1,-0.8,-1.51,1.04,3.45,-0.64,1.65,-0.66,-0.39,-0.17,0.6,-1.63,0.12,-0.26,-0.52,0.4,0.07,0.39,4.8,4.2
193,1.72,0.83,-0.74,0.31,-0.54,-1.01,-1.02,0.91,-1.42,-1.17,-0.26,-1.81,0.44,-0.46,-1.02,0.27,-0.87,0.58,1.17,3.71
194,1.3,0.76,-0.94,0.23,0.41,-0.62,1.03,2.32,1.17,-0.26,-0.58,-2.62,-0.92,1.13,-1.25,0.66,-0.48,2.61,0.19,3.32
195,1.88,2.25,0.4,0.5,1.99,-0.39,1.65,1.35,0.94,1.59,-0.63,0.72,-0.94,-0.6,-0.83,-0.79,0.77,-0.01,0.69,1.73
196,2.37,0.59,0.75,1.68,0.17,0.6,1.05,-1.79,-0.71,0.46,-0.04,0.57,-0.77,0.93,-0.4,-1.41,0.09,2.49,-0.71,3.01
197,0.73,-0.73,0.23,-2.61,3.7,-0.99,0.54,1.48,0.76,-0.03,-1.21,1.41,1.27,1.79,1.69,0.89,-1.83,1.78,2.83,0.36
198,-0.9,1.47,-1.15,-0.22,2.74,0.36,2.12,1.45,-0.22,1.03,0.03,-1.58,0.6,0.63,2.3,-0.94,0.13,-0.36,5.03,1.41
199,1.81,1.2,0.61,1.41,-1.71,2.25,-0.64,0.47,-0.48,-0.58,0.69,-0.69,-0.02,0.36,-0.38,-0.14,-0.25,3.18,0.59,3.24
200,-1.35,-0.14,0.94,0.13,-1.3,-0.28,1.5,0.2,0.12,0.6,0.07,0.64,1.41,0.97,0.43,-1.55,2.54,0.18,5.37,5.44
201,0.13,0.73,-1.75,0.23,1.94,0.78,1.58,-1.78,0.52,0.71,-0.23,0.02,0.61,0.64,-0.17,0.26,0.84,-0.31,4.51,0.09
202,0.79,0.14,0.48,-0.16,1.36,-1.27,-0.3,0.44,-0.4,0.6,0.07,0.48,-1.41,2.17,0.12,-0.95,-1.01,-0.16,4.21,4.39
203,-0.25,0.94,0.35,-0.42,2.59,-0.16,2.19,-0.43,-0.23,0.45,0.21,1.23,-0.34,0.73,-0.79,-1.15,2.19,0.11,2.38,0.84
204,1.27,0.6,0.23,2.41,4.36,-1.98,-0.47,-1.91,-0.23,-0.67,-0.68,-0.2,-0.23,0.14,-0.8,-0.82,-0.37,1.57,1.89,2.61
205,1.03,1.72,0.41,-1.87,0.33,-1.04,1.92,0.58,0.1,-0.19,1.63,-0.4,-2.01,-0.92,0.15,-1.69,1.52,-0.61,1.27,3.82
206,1.25,1.21,-0.28,-0.32,0.32,1.29,0.43,2.1,0.42,-1.51,-2.18,-0.17,1.43,-0.54,0.07,-2.14,-0.47,1.91,3.16,0.53
207,0.12,-0.98,-1.12,-0.11,2.51,0.88,0.85,0.14,-0.97,-0.09,-0.81,2.24,-1.52,-0.72,-1.61,-0.02,-0.78,-0.67,3.59,2.31
208,-0.02,-0.12,0.74,-0.4,-0.16,-0.37,0.02,0.69,0.47,0.4,0.34,0.12,-0.51,-0.81,0.05,-0.08,0.12,1.84,0.67,5.97
209,-0.19,1.12,1.1,0.52,-0.72,-0.35,-0.97,0.75,0.56,0.44,2.25,-0.12,-0.07,1.29,1.23,0.13,-0.35,1.12,1.36,5.45
210,0.74,-1.07,-1.16,0.38,3.27,-0.66,0.97,0.98,-1.33,0.32,-0.67,-0.5,0.82,-0.17,-0.65,-0.44,0.52,1.52,1.03,2.4
211,0.83,1.29,-0.52,0.02,0.07,-0.86,1.93,-0.65,-0.39,0.56,0.49,-0.55,0.55,0.54,0.61,-1.1,-0.68,-1.43,4.78,3.31
212,2.33,0.91,-0.19,-0.28,1.53,-1.33,0.03,-0.39,1.54,-1.64,-0.66,-0.37,-1.59,-1.22,0.58,-1.08,1.73,0.01,2.36,1.26
213,0.41,0.3,-0.21,0.47,-1.77,-0.01,0.1,-0.79,-0.4,-0.19,-0.31,-0.47,0.3,0.31,0.22,1.14,-0.09,-0.78,1.63,3.89
214,-0.45,0.75,-1.24,-0.24,2.08,-0.38,-0.79,-0.18,-1.54,1.15,-1.2,0.81,-1.52,-0.63,0.44,-1.4,-0.2,-1.17,3.94,6.44
215,1.35,0.04,0.21,-0.15,1.54,0.37,0.18,0.16,-0.12,-0.87,0.43,-2.1,-0.63,1.58,0.51,1.99,0.51,1.49,3.38,0.5
216,0.65,-0.19,1.59,0.35,-1.76,1.27,-1.23,0.28,-0.07,-0.62,-0.56,0.16,1.8,0.44,0.1,1.08,-0.12,-0.58,3.15,4.48
217,3.02,1.21,-0.17,0.82,-0.55,0.2,-0.62,-0.58,-0.57,-0.47,0.17,1.26,1.01,-1.03,-0.27,-1.2,-1.32,2.15,-0.2,2.47
218,-1.99,-0.22,1.35,0.03,-1.8,-0.41,0.74,-0.93,0.6,-2.38,-1.45,0.96,1.71,0.65,-0.55,0.2,-1.38,2.27,4.03,4.8
219,-1.3,1.11,0.68,1.43,2.99,-0.93,1.56,0.9,0.47,-0.24,-0.29,1.09,0.09,0.85,2.74,-0.55,0.39,0.68,5.51,-0.07
220,0.37,0.07,-1.47,-0.5,-0.67,-0.21,-0.97,0.16,-0.53,1.08,-0.0,-0.38,-0.95,-0.27,-0.52,0.28,-0.35,0.59,3.22,4.3
221,0.37,0.54,-0.38,0.15,-0.63,0.32,0.61,-0.19,-1.29,0.57,0.23,0.28,-0.3,-0.28,0.42,0.58,0.19,3.6,2.01,1.23
222,-0.69,0.77,-0.14,0.12,0.48,-0.38,0.44,0.56,1.73,1.53,-0.88,1.01,0.09,1.42,-0.72,-0.06,0.68,2.06,2.21,3.46
223,1.42,0.41,1.52,-0.4,-0.9,0.8,-0.05,0.2,1.82,0.17,0.48,2.08,-0.96,-0.73,-0.6,0.5,0.44,2.61,1.18,0.25
224,-0.9,0.3,1.22,-0.4,2.28,-0.66,2.69,-0.11,-1.05,-1.31,-0.69,-0.33,0.42,1.17,1.38,0.58,-0.03,0.18,3.98,2.59
225,0.12,2.58,2.0,-0.75,3.35,0.26,-0.09,-0.47,-1.45,0.49,-1.38,-0.38,-0.52,-0.43,-0.46,-0.08,0.53,-1.01,4.1,3.61
226,1.86,2.02,1.84,0.89,0.12,-0.06,-0.41,1.21,-0.39,-0.55,-1.19,0.56,0.55,1.6,-0.8,0.75,1.76,3.73,2.22,3.09
227,-1.2,0.1,0.25,0.89,-0.02,-0.16,-0.5,0.35,1.61,0.27,2.35,-2.73,0.42,-0.6,0.72,-1.09,0.77,0.8,1.58,5.15
228,-0.17,-0.39,0.94,-0.23,4.16,2.35,2.5,0.66,-0.09,1.8,-0.05,0.65,-0.62,0.89,1.25,1.05,-1.32,0.75,2.8,2.09
229,2.01,-0.04,-0.14,0.71,1.01,-0.09,-0.62,1.06,-0.79,-1.94,-0.61,-0.03,0.04,-1.46,1.33,-0.0,0.61,2.57,1.97,2.29
230,1.3,2.35,-1.44,-0.43,-1.28,0.75,-0.49,0.75,-0.84,-0.21,-1.24,0.83,-0.74,-1.64,0.07,0.88,0.56,2.34,0.61,1.85
231,1.17,1.43,0.13,-1.04,0.64,-1.64,0.29,2.37,2.32,-0.9,-0.45,-1.97,-0.37,-1.5,-0.55,1.5,-0.07,1.45,-0.66,5.43
232,1.14,-0.25,0.39,1.19,0.39,-0.96,-0.84,-1.22,-0.19,-0.93,0.68,-1.61,0.42,2.13,-0.43,-1.92,1.4,0.28,4.53,2.93
233,1.1,0.52,-0.73,1.02,1.1,-1.19,1.63,-1.07,-0.69,-0.69,1.92,1.03,0.81,0.8,0.11,-0.58,-0.28,1.78,1.84,2.26
234,1.34,-0.1,0.56,1.01,-1.23,-0.6,-1.43,0.41,0.13,-0.3,-2.55,1.36,0.5,0.17,-1.41,-0.6,-0.06,-0.08,3.28,5.65
235,-0.67,-0.95,1.62,1.26,2.03,0.07,2.72,1.07,-0.92,0.43,-0.5,0.28,-0.19,0.99,-0.59,0.59,0.57,1.0,4.28,2.4
236,-0.15,1.72,-0.04,1.07,3.7,-0.52,-1.21,-0.11,1.36,-1.02,-0.85,-0.35,-0.35,-0.62,1.5,0.25,-0.95,-1.11,4.48,1.24
237,0.14,-0.42,-0.94,1.21,-0.92,-0.14,-0.85,0.02,0.26,0.19,0.26,0.62,0.6,0.71,1.63,0.35,1.2,0.94,2.3,3.4
238,0.08,1.97,-0.98,0.85,1.24,1.96,-0.83,-1.58,-1.07,1.91,-0.69,-0.36,0.08,1.45,-0.36,-0.87,-0.86,0.68,0.38,3.85
239,0.35,0.26,-0.57,-0.46,2.64,0.61,1.87,0.46,-0.49,-1.05,-1.03,0.82,1.28,1.38,0.64,-0.01,1.54,-0.49,3.88,3.69
240,1.08,-0.21,0.77,-1.01,0.65,1.16,0.01,1.28,0.09,-1.69,0.13,-0.86,0.61,0.36,2.05,-0.62,0.05,2.6,0.85,3.3
241,-0.01,-1.08,-0.17,-2.75,1.76,-0.53,0.84,0.01,-0.11,1.89,-0.96,1.31,0.73,-0.36,-0.17,0.59,1.16,-0.78,6.41,3.08
242,0.57,0.44,-1.52,-0.29,1.06,1.03,-1.25,0.49,-0.15,0.5,1.09,1.23,-1.78,0.36,-0.12,1.52,-0.59,2.67,3.72,5.32
243,0.34,0.74,-0.24,-0.25,1.86,-0.01,-0.11,-1.27,1.38,-0.17,0.4,-1.42,0.37,0.56,-0.56,0.21,-1.71,0.64,3.26,3.75
244,0.34,0.8,-0.41,-0.48,0.03,-0.4,-0.16,0.75,0.3,0.57,-1.06,0.12,1.85,-0.97,-0.37,-1.41,-1.2,0.22,2.52,6.08
245,-1.22,-1.14,0.06,-1.8,2.79,-0.02,-0.18,1.26,0.47,-1.32,-0.61,0.27,-0.81,-1.67,1.32,-1.65,0.0,-0.22,5.73,2.01
246,1.74,2.08,-0.29,-0.02,0.02,0.94,-1.67,0.01,0.33,0.73,-0.06,0.64,-0.43,-0.44,-1.72,-0.76,0.25,1.6,1.12,3.99
247,0.55,1.03,-0.01,1.0,1.38,0.34,0.13,-2.19,-0.76,-1.61,-0.77,-0.16,-0.31,0.66,-1.17,0.44,-0.25,1.03,0.71,5.27
248,1.36,-0.33,-0.49,0.21,-2.53,-1.16,-0.06,0.34,-0.84,0.65,1.27,1.18,-1.14,-2.62,0.09,-0.2,0.16,1.47,2.63,4.49
249,-0.26,-0.31,-0.51,0.12,4.19,0.92,2.39,0.43,1.15,-0.43,-1.23,0.1,-0.91,-0.29,1.1,-0.09,-0.35,2.08,3.73,2.48
250,1.67,1.92,-0.14,0.62,-0.15,0.9,-1.13,0.44,0.28,-1.09,-0.5,0.26,-0.28,0.51,-0.26,-1.19,0.02,2.0,1.41,3.11
251,0.63,0.46,-1.39,-1.61,-0.75,1.31,0.74,0.01,-0.86,-0.66,0.98,-0.51,0.38,0.29,-1.74,0.75,1.03,-0.37,2.16,3.36
252,2.23,0.46,-0.89,1.54,-0.34,0.27,-1.03,-0.65,-1.63,-0.17,-0.45,-1.13,-1.3,-0.23,0.24,-1.92,1.65,1.45,0.6,6.53
253,0.53,0.07,2.0,0.88,1.05,-1.79,-0.38,-2.09,-0.37,0.85,-0.08,1.2,0.43,-1.99,-0.24,-1.0,0.09,2.41,1.19,4.39
254,0.99,0.53,1.32,-0.15,1.04,0.5,0.19,0.16,-2.32,-0.08,-0.95,0.38,-2.02,0.1,-0.29,-2.12,0.91,-0.01,5.41,3.3
255,1.92,-0.26,-1.76,-0.92,-0.77,-1.58,-1.11,1.22,0.02,-2.67,-1.32,0.24,1.1,-2.03,-0.17,-0.65,0.51,3.92,-0.96,4.8
256,-0.79,1.25,0.84,-1.46,1.56,-1.05,1.25,0.35,0.38,0.86,0.09,0.5,0.3,0.61,-0.87,1.91,0.92,-0.44,3.27,4.82
257,-1.32,-0.59,-1.37,0.93,3.04,1.11,1.39,-0.31,-1.0,-0.48,0.61,-0.58,-0.04,0.55,-0.81,0.45,0.16,0.54,5.19,3.15
258,-0.46,-0.27,0.75,0.42,-0.28,-0.55,0.55,0.81,-0.97,-1.13,-0.08,0.03,1.21,0.7,-0.08,0.45,0.9,1.86,3.83,1.52
259,1.43,1.37,0.21,-1.44,0.41,0.84,0.95,0.51,0.13,2.12,-0.97,0.48,-0.63,0.7,-0.57,0.97,0.57,0.97,2.32,3.38
260,0.14,0.74,-0.46,-0.27,0.62,-1.45,0.58,2.06,-0.88,0.25,-0.72,-0.15,-0.63,-0.24,0.22,0.46,-0.85,-0.21,0.26,4.48
261,0.8,-0.52,0.04,-0.51,4.02,-2.74,1.68,-0.3,-1.75,-0.19,1.12,0.99,-0.52,-0.58,0.16,1.2,-0.12,-1.06,4.17,0.32
262,1.6,0.67,-0.26,-0.92,-0.47,-0.17,1.35,-0.95,-1.09,-0.74,-0.83,-0.54,-0.04,-0.43,0.53,-0.92,-0.66,1.98,0.3,2.05
263,-0.49,0.26,-0.6,-0.49,3.26,0.88,0.4,0.46,-0.13,0.24,0.96,-0.2,1.53,0.56,-0.94,0.13,-1.01,0.14,5.32,0.99
264,0.43,-0.34,-0.58,-1.78,-0.01,0.48,1.2,0.59,0.25,-0.61,0.57,0.57,-0.09,1.87,0.33,1.29,0.16,-0.06,2.87,3.06
265,0.37,-0.46,0.01,0.49,4.54,-1.22,2.72,1.27,-0.07,-0.29,-0.1,-1.07,0.32,0.45,-0.41,-2.05,0.47,-0.17,3.54,3.2
266,0.47,-0.29,-0.07,-0.07,0.36,1.24,0.45,0.67,0.54,0.2,1.82,0.18,-0.97,-0.37,0.61,1.81,-0.38,0.28,3.82,3.37
267,0.9,0.08,-2.15,-0.88,-0.02,0.63,-0.29,0.86,-1.9,1.83,-0.12,-1.19,0.89,1.09,-0.61,0.87,0.6,-0.07,2.13,5.09
268,0.47,0.9,0.1,1.02,0.41,-0.7,-0.75,0.02,0.02,2.68,1.13,-0.46,-0.04,-1.61,0.73,0.7,1.15,0.37,2.91,4.45
269,3.12,1.08,0.32,-1.15,0.75,0.92,-2.21,2.83,0.38,-0.9,0.43,-0.71,0.89,1.36,-2.3,0.38,-0.83,1.54,-2.24,3.55
270,1.31,0.42,-1.88,0.68,4.02,-0.2,1.1,0.76,-0.35,0.58,1.61,-0.29,-1.21,2.69,0.83,0.89,0.83,-0.28,3.84,0.97
271,1.18,2.38,-1.58,0.58,0.59,-0.87,0.58,-0.62,1.0,1.49,2.54,0.15,0.45,-0.58,-0.41,-0.4,0.29,1.39,-0.39,4.06
272,0.81,-1.23,-0.5,-0.28,0.79,2.09,-0.06,-0.8,-0.59,0.45,-0.9,0.09,-0.17,-0.31,-1.78,0.5,0.15,-0.33,4.25,3.07
273,1.36,0.48,0.84,-0.03,0.27,0.62,1.12,2.09,-0.06,0.05,-0.69,0.39,-1.57,-1.18,0.34,0.46,-0.17,2.05,3.58,3.3
274,1.63,1.52,-0.11,1.58,-0.65,0.62,0.47,0.63,-0.45,1.27,1.43,-0.68,-0.35,0.06,0.65,1.03,0.69,2.92,1.49,3.92
275,-1.15,0.68,2.28,0.32,1.16,0.72,-1.08,-0.09,-1.01,-1.6,-2.38,2.78,-1.14,-1.08,0.65,-0.69,-0.08,3.17,2.77,5.45
276,3.56,0.74,-1.1,1.67,0.73,-1.27,-0.54,1.37,2.11,1.36,0.62,-1.28,-0.62,0.71,-1.45,0.01,0.02,3.57,1.51,1.09
277,1.35,0.91,-0.56,-0.34,0.52,-0.21,0.76,-0.34,0.23,0.88,0.11,-0.36,-0.25,0.02,1.11,-0.35,-0.67,1.08,2.16,3.18
278,1.37,1.27,-0.07,0.5,2.45,0.04,0.88,-0.46,0.07,-1.31,-0.6,-1.11,0.82,-0.52,2.24,0.08,1.03,1.72,1.65,1.53
279,0.62,-1.48,0.66,-0.34,0.31,-2.61,0.02,-1.86,1.83,0.28,0.37,-1.02,0.37,0.53,-0.17,1.51,-0.24,0.52,3.98,5.66
280,-0.43,-0.39,1.41,0.1,1.93,0.76,1.42,1.42,-0.22,-1.63,-0.89,-0.73,0.79,-1.22,-1.28,-0.44,-1.39,0.43,3.51,4.31
281,1.59,0.64,0.51,-1.47,1.01,-0.23,-0.41,1.21,-0.43,-0.86,0.03,0.94,0.62,-0.28,1.74,-0.49,-2.07,3.94,1.23,1.73
282,1.79,0.13,-1.04,-0.35,0.63,-0.19,0.51,-0.13,0.33,3.26,1.79,-0.01,-1.15,0.8,0.15,0.47,-0.94,0.45,0.42,4.95
283,-1.09,-0.02,0.28,-1.25,2.26,-0.16,0.88,0.87,1.98,0.25,0.37,-0.77,0.08,-0.48,1.65,-0.9,-2.05,-0.41,6.31,1.81
284,-0.59,-0.51,1.3,1.16,3.0,-1.08,2.15,0.71,-1.38,-1.09,0.9,0.29,0.33,-0.17,1.54,0.38,-1.2,-0.01,3.79,2.16
285,0.46,-0.57,2.04,0.33,1.27,-0.78,-0.14,-0.01,0.77,0.06,0.49,1.89,0.75,-0.99,0.69,-0.11,0.14,-0.9,4.45,2.99
286,3.3,0.37,1.26,-1.78,1.15,-1.36,1.84,-0.68,2.4,-2.0,0.14,-0.69,1.39,0.08,-1.41,-0.15,-0.52,1.66,2.16,3.54
287,0.78,-1.76,-0.85,0.62,3.75,0.13,1.64,1.06,0.29,0.61,-0.41,1.06,1.5,-0.17,-0.14,-1.21,-0.34,0.78,3.34,5.06
288,2.62,0.63,0.43,-0.24,1.0,-0.51,-1.6,-0.94,-0.75,1.58,-0.06,-0.27,-0.56,0.93,-2.97,-0.55,1.31,2.0,-0.03,3.02
289,-0.4,1.25,-0.18,0.8,3.87,-0.48,2.6,-0.34,0.55,-0.3,-0.83,-0.88,-1.29,-0.46,0.5,-1.32,-1.02,-0.47,3.61,0.57
290,1.66,1.45,-0.08,0.05,2.78,-1.34,1.48,-1.45,0.56,-0.54,-0.81,0.75,0.21,-0.92,0.68,-0.47,-0.65,-0.34,2.82,2.44
291,-1.61,-1.05,-0.04,1.05,1.97,0.88,0.94,-0.1,-1.99,-0.14,0.43,-0.89,1.03,0.25,0.37,-0.93,1.87,1.37,5.35,2.7
292,1.13,1.42,-1.09,-0.58,-0.17,-0.39,0.19,-1.17,0.81,1.71,0.31,-0.87,-1.37,-0.07,-0.53,-0.2,-0.77,1.19,0.75,2.62
293,0.26,0.61,0.49,-2.17,3.54,-1.03,-0.45,1.23,0.32,-1.61,0.78,-0.41,-1.15,-0.09,0.83,1.03,0.19,-0.01,4.94,1.15
294,-0.29,0.8,1.87,-0.45,0.98,2.77,1.03,-0.0,0.25,0.42,0.44,1.47,-0.33,-0.09,-0.29,-1.04,0.13,-0.61,2.02,2.72
295,-0.68,0.03,0.75,0.81,0.21,0.36,0.59,-1.18,-1.48,1.23,-1.06,0.87,-1.22,-0.13,1.16,-0.93,0.94,0.54,1.57,5.75
296,-1.18,0.26,0.23,-0.28,2.31,-0.48,0.09,0.78,-0.14,-0.29,-0.53,-1.28,-0.84,0.43,-0.18,0.15,-0.53,-0.94,4.01,3.77
297,1.47,0.69,0.63,-0.02,-0.81,-1.1,-0.87,0.46,0.7,0.14,0.67,0.71,-1.23,-0.63,0.53,0.51,-1.68,0.52,1.59,5.74
298,2.52,1.32,0.99,0.52,-0.96,-0.42,-0.19,-0.49,-0.92,0.51,-0.57,-1.75,-0.31,-0.76,-0.32,-1.18,-1.03,1.9,1.93,3.23
299,0.28,1.68,0.58,0.24,1.55,-0.16,3.02,0.13,-0.42,1.59,1.22,0.8,-0.24,0.55,-1.5,-0.64,-0.26,1.71,0.96,3.66
300,-0.37,0.18,0.35,-0.44,4.81,-0.77,2.13,0.15,0.19,-1.01,-1.06,0.45,0.38,0.79,0.23,0.15,1.01,0.42,4.95,-0.07
301,0.15,-0.24,1.25,-1.17,3.37,0.38,1.43,0.14,-1.68,0.31,-2.17,-0.68,-1.0,0.02,0.3,1.67,-0.62,0.31,5.02,2.11
302,1.17,-0.06,1.09,0.24,0.87,0.29,0.37,0.05,0.52,0.46,2.28,1.26,0.11,-0.3,0.57,0.71,0.0,1.43,1.74,4.1
303,-0.76,0.0,-0.46,-2.06,3.46,0.17,3.52,0.53,-1.17,-0.86,0.29,0.41,-0.65,-0.81,0.61,1.41,0.31,1.18,3.87,-0.25
304,-1.4,0.2,-0.72,-0.22,-0.73,-1.71,-0.92,-1.49,-0.56,1.36,-0.25,1.55,-0.56,-0.53,0.17,0.31,-1.85,1.92,1.4,4.7
305,-1.44,-0.19,1.0,0.07,1.06,-1.73,-1.02,0.19,-1.04,0.51,-1.35,-1.5,-0.79,-1.58,-0.35,-0.57,-0.24,-1.22,2.9,5.7
306,0.69,0.58,-0.94,0.5,5.42,-0.56,0.25,-0.38,-1.15,0.29,-0.49,0.69,0.38,1.69,2.38,1.57,0.01,-0.2,3.73,1.76
