,input51_num,input55_num,input46_num,input2_num,input47_num,input53_num,input21_num,input26_num,input44_num,input40_num,input36_num,input39_num,input63_num,input35_num,input27_num,input58_num,input50_num,input3_num,input31_num,input24_num,input10_num,input57_num,input19_num,input33_num,input61_num,input17_num,input56_num,input54_num,input49_num,input34_num,input41_num,input52_num
105,16.0,6.0,16.0,0.0,4.0,8.0,9.0,0.0,6.0,0.0,15.0,0.0,0.0,3.0,12.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,16.0,0.0,13.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0
106,1.0,0.0,16.0,4.0,4.0,15.0,0.0,6.0,0.0,0.0,6.0,4.0,0.0,11.0,16.0,4.0,0.0,14.0,0.0,0.0,5.0,0.0,16.0,0.0,5.0,0.0,0.0,12.0,0.0,4.0,0.0,7.0
107,0.0,4.0,16.0,0.0,6.0,16.0,16.0,8.0,1.0,0.0,0.0,7.0,1.0,0.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,7.0
108,14.0,11.0,9.0,0.0,16.0,9.0,3.0,11.0,0.0,0.0,0.0,14.0,1.0,10.0,12.0,0.0,0.0,5.0,9.0,0.0,11.0,0.0,16.0,0.0,16.0,0.0,0.0,16.0,0.0,9.0,0.0,9.0
109,0.0,4.0,16.0,0.0,0.0,16.0,16.0,6.0,4.0,0.0,6.0,0.0,3.0,8.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,16.0,0.0,3.0,0.0,4.0
110,0.0,0.0,10.0,0.0,0.0,14.0,8.0,5.0,2.0,0.0,9.0,5.0,0.0,8.0,15.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,16.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0
111,11.0,16.0,7.0,0.0,13.0,4.0,0.0,6.0,12.0,0.0,16.0,3.0,9.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,2.0,10.0,0.0,2.0,0.0,10.0
112,0.0,0.0,10.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,12.0,2.0,0.0,6.0,15.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
113,11.0,16.0,4.0,0.0,14.0,0.0,0.0,2.0,11.0,0.0,16.0,4.0,12.0,16.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,0.0,0.0,3.0,0.0,3.0,0.0,9.0
114,1.0,0.0,2.0,0.0,0.0,11.0,4.0,8.0,7.0,0.0,14.0,0.0,0.0,14.0,13.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0
115,1.0,0.0,11.0,1.0,0.0,14.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,10.0,16.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,16.0,0.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0
116,0.0,0.0,8.0,0.0,0.0,15.0,0.0,7.0,10.0,0.0,16.0,11.0,0.0,16.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0
117,5.0,0.0,16.0,0.0,3.0,16.0,0.0,5.0,0.0,0.0,8.0,1.0,0.0,8.0,16.0,2.0,0.0,11.0,0.0,0.0,1.0,0.0,16.0,0.0,4.0,0.0,0.0,10.0,0.0,2.0,0.0,9.0
118,0.0,0.0,11.0,0.0,0.0,16.0,4.0,7.0,0.0,0.0,11.0,1.0,0.0,11.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,15.0,0.0,0.0,7.0,0.0,2.0,0.0,5.0
119,1.0,6.0,12.0,1.0,8.0,8.0,0.0,4.0,0.0,0.0,8.0,4.0,0.0,11.0,16.0,2.0,0.0,13.0,0.0,0.0,8.0,0.0,16.0,0.0,12.0,0.0,0.0,15.0,0.0,2.0,0.0,5.0
120,9.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,16.0,0.0,15.0,8.0,0.0,11.0,11.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
121,0.0,7.0,16.0,0.0,1.0,16.0,16.0,0.0,9.0,0.0,16.0,0.0,6.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,5.0,0.0,2.0
122,1.0,3.0,10.0,0.0,7.0,10.0,8.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,4.0,0.0,10.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0
123,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,14.0,2.0,0.0,8.0,7.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
124,10.0,0.0,15.0,0.0,2.0,11.0,0.0,7.0,4.0,0.0,0.0,4.0,0.0,12.0,13.0,0.0,0.0,4.0,8.0,0.0,3.0,0.0,15.0,0.0,13.0,0.0,0.0,12.0,0.0,7.0,0.0,12.0
125,5.0,8.0,10.0,0.0,0.0,16.0,7.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,8.0,0.0,14.0,0.0,1.0,9.0,0.0,0.0,0.0,12.0
126,7.0,0.0,10.0,0.0,7.0,10.0,0.0,7.0,1.0,0.0,0.0,9.0,0.0,9.0,12.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,16.0,0.0,13.0,0.0,0.0,15.0,0.0,3.0,0.0,11.0
127,0.0,0.0,15.0,0.0,3.0,14.0,7.0,1.0,8.0,0.0,16.0,10.0,0.0,16.0,13.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,12.0,0.0,11.0,0.0,0.0
128,6.0,12.0,16.0,0.0,6.0,4.0,12.0,2.0,13.0,0.0,16.0,0.0,2.0,5.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0
129,5.0,8.0,0.0,0.0,0.0,11.0,11.0,1.0,5.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,9.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,15.0
130,2.0,0.0,15.0,0.0,2.0,15.0,3.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0
131,8.0,0.0,1.0,0.0,0.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
132,8.0,13.0,16.0,1.0,9.0,4.0,16.0,0.0,4.0,0.0,16.0,0.0,7.0,4.0,4.0,0.0,1.0,8.0,0.0,0.0,9.0,0.0,2.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0
133,1.0,6.0,15.0,2.0,4.0,2.0,16.0,4.0,1.0,0.0,16.0,0.0,1.0,12.0,16.0,4.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0
134,0.0,0.0,15.0,0.0,2.0,16.0,0.0,8.0,16.0,0.0,12.0,10.0,0.0,16.0,16.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,6.0,0.0,12.0,0.0,4.0
135,11.0,0.0,9.0,0.0,0.0,16.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,7.0,16.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,12.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0
136,14.0,0.0,0.0,1.0,0.0,14.0,3.0,1.0,13.0,0.0,16.0,2.0,0.0,3.0,14.0,0.0,7.0,12.0,6.0,0.0,7.0,0.0,15.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0
137,0.0,4.0,11.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,7.0,3.0,1.0,2.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0
138,7.0,15.0,12.0,0.0,15.0,6.0,2.0,0.0,16.0,0.0,12.0,1.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,8.0,9.0,0.0,0.0,0.0,15.0
139,12.0,0.0,8.0,0.0,0.0,16.0,16.0,3.0,16.0,0.0,16.0,0.0,0.0,16.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,9.0,0.0,4.0,0.0,16.0
140,13.0,6.0,0.0,2.0,0.0,8.0,16.0,0.0,15.0,0.0,9.0,0.0,6.0,0.0,0.0,2.0,1.0,15.0,0.0,0.0,4.0,0.0,4.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,14.0
141,12.0,6.0,10.0,0.0,10.0,13.0,9.0,4.0,0.0,0.0,0.0,6.0,0.0,13.0,13.0,0.0,1.0,9.0,4.0,0.0,1.0,0.0,16.0,0.0,16.0,0.0,0.0,16.0,0.0,3.0,0.0,9.0
142,15.0,0.0,15.0,0.0,6.0,15.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,9.0,12.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,14.0,0.0,7.0,0.0,12.0
143,13.0,11.0,15.0,0.0,10.0,4.0,0.0,0.0,11.0,0.0,13.0,0.0,4.0,16.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,14.0,0.0,0.0,9.0,0.0,2.0,0.0,9.0
144,14.0,5.0,0.0,0.0,0.0,11.0,14.0,0.0,15.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,10.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0
145,6.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,16.0,10.0,0.0,15.0,2.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
146,8.0,14.0,12.0,0.0,8.0,1.0,0.0,0.0,12.0,0.0,8.0,0.0,12.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0
147,8.0,0.0,11.0,0.0,0.0,16.0,0.0,7.0,16.0,0.0,0.0,5.0,0.0,13.0,16.0,0.0,2.0,0.0,15.0,1.0,0.0,0.0,12.0,0.0,16.0,0.0,0.0,3.0,0.0,14.0,0.0,13.0
148,11.0,15.0,10.0,0.0,13.0,4.0,0.0,0.0,11.0,0.0,7.0,1.0,9.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,2.0,5.0,0.0,2.0,0.0,10.0
149,11.0,0.0,0.0,0.0,0.0,9.0,11.0,5.0,16.0,0.0,16.0,0.0,5.0,16.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0
150,14.0,0.0,0.0,0.0,0.0,8.0,16.0,1.0,16.0,0.0,16.0,0.0,0.0,14.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
151,0.0,0.0,14.0,0.0,5.0,16.0,2.0,1.0,13.0,0.0,6.0,2.0,0.0,14.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0
152,3.0,0.0,8.0,2.0,0.0,16.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,11.0,16.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,13.0,0.0,10.0,0.0,0.0,5.0,0.0,1.0,0.0,11.0
153,4.0,14.0,3.0,0.0,0.0,16.0,2.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,2.0,16.0,0.0,0.0,0.0,15.0
154,16.0,4.0,14.0,0.0,2.0,1.0,3.0,0.0,14.0,0.0,14.0,0.0,1.0,2.0,3.0,0.0,3.0,7.0,6.0,0.0,0.0,0.0,12.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0
155,12.0,0.0,1.0,0.0,0.0,16.0,2.0,0.0,4.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,1.0,0.0,9.0
156,0.0,4.0,8.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0
157,4.0,1.0,16.0,2.0,1.0,7.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,4.0
158,14.0,9.0,6.0,0.0,14.0,8.0,16.0,2.0,0.0,0.0,0.0,10.0,0.0,16.0,16.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,16.0,0.0,2.0,0.0,5.0
159,16.0,0.0,1.0,1.0,0.0,16.0,0.0,4.0,16.0,0.0,15.0,8.0,0.0,10.0,16.0,0.0,3.0,10.0,5.0,0.0,7.0,0.0,12.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
160,7.0,0.0,15.0,0.0,0.0,16.0,1.0,6.0,16.0,0.0,3.0,5.0,0.0,16.0,16.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,13.0,0.0,15.0,0.0,0.0,6.0,0.0,13.0,0.0,11.0
161,11.0,0.0,8.0,1.0,3.0,0.0,12.0,0.0,16.0,0.0,16.0,4.0,0.0,13.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0
162,8.0,16.0,11.0,0.0,12.0,4.0,1.0,0.0,12.0,0.0,13.0,0.0,7.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,1.0,7.0,0.0,0.0,0.0,13.0
163,5.0,9.0,8.0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,14.0
164,10.0,11.0,1.0,0.0,1.0,14.0,8.0,0.0,10.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,6.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,16.0
165,4.0,0.0,12.0,0.0,2.0,16.0,0.0,9.0,16.0,0.0,4.0,1.0,0.0,16.0,16.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,14.0,0.0,15.0,0.0,0.0,2.0,0.0,13.0,0.0,10.0
166,12.0,16.0,16.0,0.0,11.0,4.0,0.0,0.0,16.0,0.0,3.0,0.0,11.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0,0.0,2.0,6.0,0.0,0.0,0.0,8.0
167,8.0,0.0,16.0,0.0,1.0,16.0,1.0,5.0,16.0,0.0,2.0,5.0,0.0,12.0,16.0,0.0,5.0,0.0,14.0,3.0,0.0,0.0,10.0,0.0,16.0,0.0,0.0,4.0,0.0,14.0,0.0,12.0
168,11.0,1.0,16.0,0.0,8.0,16.0,9.0,0.0,13.0,0.0,6.0,5.0,0.0,16.0,8.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,10.0,0.0,4.0,0.0,13.0
169,15.0,0.0,2.0,0.0,0.0,12.0,2.0,4.0,11.0,0.0,16.0,0.0,0.0,14.0,15.0,0.0,2.0,4.0,8.0,0.0,5.0,0.0,12.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0
170,12.0,0.0,0.0,1.0,0.0,10.0,16.0,0.0,12.0,0.0,15.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,9.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0
171,7.0,0.0,2.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0
172,13.0,4.0,0.0,0.0,0.0,12.0,16.0,0.0,15.0,0.0,16.0,0.0,2.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,3.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,0.0,15.0
173,6.0,3.0,14.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,15.0,1.0,0.0,2.0,1.0,2.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
174,11.0,14.0,3.0,0.0,0.0,16.0,13.0,0.0,14.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,6.0,0.0,7.0,0.0,2.0,16.0,0.0,0.0,0.0,16.0
175,4.0,0.0,8.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0
176,2.0,0.0,12.0,0.0,2.0,2.0,0.0,0.0,16.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
177,0.0,8.0,16.0,0.0,7.0,2.0,16.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,16.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
178,3.0,8.0,13.0,0.0,7.0,5.0,10.0,4.0,0.0,0.0,12.0,6.0,2.0,9.0,16.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,16.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0
179,5.0,0.0,11.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,16.0,1.0,0.0,9.0,0.0,0.0,2.0,0.0,12.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0
180,14.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,11.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0
181,4.0,3.0,15.0,0.0,5.0,5.0,12.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0
182,7.0,4.0,13.0,0.0,4.0,3.0,14.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,14.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0
183,16.0,7.0,0.0,1.0,0.0,9.0,12.0,0.0,13.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,10.0,0.0,3.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0
184,1.0,0.0,13.0,0.0,0.0,13.0,0.0,12.0,1.0,0.0,16.0,0.0,0.0,16.0,16.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,16.0,0.0,16.0,0.0,0.0,14.0,0.0,6.0,0.0,4.0
185,9.0,16.0,0.0,0.0,13.0,12.0,5.0,5.0,2.0,0.0,1.0,10.0,7.0,12.0,16.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,15.0,0.0,2.0,0.0,15.0
186,9.0,0.0,16.0,0.0,3.0,16.0,14.0,0.0,15.0,0.0,9.0,10.0,0.0,15.0,3.0,0.0,10.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,1.0,3.0,2.0,9.0
187,3.0,0.0,10.0,0.0,3.0,3.0,4.0,0.0,14.0,0.0,16.0,7.0,0.0,13.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
188,1.0,0.0,11.0,1.0,0.0,15.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,16.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0
189,16.0,4.0,11.0,0.0,0.0,2.0,3.0,0.0,9.0,0.0,16.0,0.0,0.0,5.0,4.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0
190,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,16.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
191,15.0,9.0,12.0,0.0,12.0,14.0,13.0,3.0,0.0,0.0,0.0,9.0,1.0,13.0,15.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,16.0,0.0,3.0,0.0,12.0
192,16.0,1.0,0.0,2.0,0.0,11.0,16.0,1.0,16.0,0.0,14.0,0.0,12.0,0.0,0.0,2.0,3.0,14.0,0.0,0.0,8.0,0.0,9.0,0.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,16.0
193,4.0,0.0,15.0,0.0,2.0,16.0,2.0,9.0,16.0,0.0,0.0,8.0,0.0,16.0,16.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,13.0,0.0,15.0,0.0,0.0,6.0,0.0,13.0,0.0,7.0
194,12.0,1.0,0.0,1.0,0.0,10.0,16.0,0.0,16.0,0.0,16.0,0.0,5.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,8.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,14.0
195,15.0,7.0,4.0,0.0,9.0,9.0,16.0,5.0,0.0,0.0,0.0,8.0,0.0,8.0,9.0,0.0,0.0,6.0,8.0,0.0,1.0,0.0,12.0,0.0,16.0,0.0,0.0,15.0,0.0,8.0,0.0,8.0
196,15.0,0.0,10.0,0.0,0.0,10.0,2.0,1.0,12.0,0.0,16.0,0.0,0.0,5.0,13.0,0.0,0.0,6.0,6.0,0.0,3.0,0.0,16.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,11.0
197,8.0,0.0,15.0,0.0,0.0,16.0,4.0,0.0,15.0,0.0,2.0,2.0,0.0,16.0,13.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,2.0,0.0,10.0
198,3.0,0.0,7.0,0.0,0.0,15.0,0.0,1.0,9.0,0.0,16.0,0.0,0.0,12.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0
199,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,16.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
200,2.0,0.0,8.0,0.0,2.0,2.0,16.0,0.0,15.0,0.0,16.0,1.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
201,0.0,0.0,13.0,0.0,0.0,8.0,0.0,5.0,4.0,0.0,13.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,8.0,0.0,16.0,6.0,0.0,16.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0
203,16.0,6.0,0.0,1.0,0.0,16.0,8.0,0.0,8.0,0.0,15.0,0.0,11.0,11.0,2.0,1.0,4.0,13.0,0.0,0.0,9.0,0.0,5.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0
204,0.0,0.0,12.0,0.0,0.0,16.0,16.0,5.0,9.0,0.0,10.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,15.0,0.0,0.0,12.0,0.0,1.0,0.0,9.0
205,0.0,0.0,8.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,15.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0
206,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,12.0,0.0,16.0,2.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,15.0
207,8.0,0.0,16.0,0.0,3.0,14.0,11.0,2.0,16.0,0.0,11.0,11.0,0.0,16.0,14.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,15.0,0.0,7.0,0.0,5.0
208,0.0,0.0,8.0,0.0,0.0,16.0,16.0,2.0,4.0,0.0,3.0,0.0,0.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,11.0,0.0,8.0,0.0,4.0
209,0.0,0.0,5.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,15.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0
210,16.0,16.0,3.0,1.0,3.0,14.0,11.0,2.0,12.0,0.0,14.0,0.0,5.0,8.0,0.0,0.0,5.0,11.0,0.0,0.0,8.0,0.0,8.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,13.0
