,climbRate_num,Altitude_num,RollRate_num,curRoll_num,diffClb_num,diffDiffClb_num,Se_num
409,9.0,-50.0,0.0009,-0.017,0.3,0.0,0.004
410,6.6,-10.0,0.0021,-0.01,-0.1,0.0,0.002
411,-2.1,0.0,0.0019,-0.005,-0.4,0.0,-0.004
412,1.8,-20.0,-0.004,0.005,0.0,0.0,0.002
413,2.5,-20.0,0.0046,-0.007,0.1,0.0,0.001
414,4.7,0.0,0.003,0.011,0.0,0.0,0.003
415,-3.7,0.0,-0.0044,0.009,-0.3,0.0,-0.003
416,1.3,-10.0,0.0011,-0.008,0.2,0.0,0.003
417,-2.0,0.0,0.0041,0.02,-0.3,0.01,-0.003
418,4.7,0.0,-0.0023,-0.005,0.0,0.0,0.003
419,0.3,10.0,-0.003,-0.011,-0.3,-0.01,0.001
420,-5.6,0.0,-0.0012,-0.015,-0.3,0.0,-0.004
421,-4.9,-30.0,0.0049,-0.007,0.1,0.0,0.001
422,-4.8,-40.0,0.0002,0.003,0.0,0.0,-0.001
423,-3.0,-50.0,-0.0031,0.0,0.2,-0.01,-0.001
424,4.7,-50.0,-0.0019,-0.008,0.4,0.0,0.004
425,-2.3,-10.0,0.0027,-0.034,-0.1,0.0,-0.001
426,-2.9,-20.0,0.0058,-0.024,0.0,0.0,-0.003
427,0.7,-20.0,0.0077,-0.006,0.2,0.0,0.001
428,4.6,-20.0,0.0057,0.012,0.1,0.0,0.001
429,5.3,-10.0,0.0025,0.019,0.0,0.01,0.001
430,3.3,30.0,-0.0027,-0.036,0.1,0.0,0.001
431,-7.3,30.0,-0.0048,-0.012,-0.1,0.0,-0.002
432,-4.8,-30.0,0.0066,0.0,0.0,0.0,-0.002
433,-1.1,-40.0,0.0063,0.016,0.2,0.01,0.001
434,3.6,-40.0,0.0021,0.028,0.2,0.0,0.002
435,2.3,-20.0,-0.0059,0.02,-0.1,0.0,-0.001
436,3.7,-10.0,-0.0068,-0.013,0.0,0.0,-0.001
437,4.9,0.0,-0.0041,-0.025,0.1,0.0,0.001
438,-6.2,0.0,0.0002,0.002,0.0,0.0,-0.003
439,6.2,0.0,-0.0016,-0.005,0.2,0.0,0.003
440,6.4,20.0,-0.0017,-0.01,0.0,0.0,-0.001
441,-11.7,0.0,0.0015,-0.004,-0.2,0.0,-0.004
442,-8.5,-50.0,0.0002,-0.001,0.1,0.0,-0.001
443,4.4,-60.0,-0.0009,-0.003,0.2,0.0,0.001
444,7.9,-50.0,-0.0012,-0.005,0.1,0.0,0.001
445,9.1,-20.0,-0.0014,-0.009,0.0,0.0,0.001
446,-6.0,20.0,-0.0027,0.01,-0.1,0.0,-0.002
447,-6.1,10.0,-0.004,0.005,0.1,-0.01,-0.001
448,3.6,0.0,0.0016,-0.01,0.1,0.0,0.003
449,-4.5,0.0,0.0,0.004,-0.1,0.0,-0.002
450,-5.7,-20.0,-0.0019,-0.001,0.0,0.0,-0.001
451,6.2,-30.0,0.0041,-0.008,0.1,0.0,0.004
452,0.9,-10.0,0.0016,0.006,-0.3,0.0,-0.002
453,4.1,-10.0,0.0009,-0.002,0.1,0.0,0.001
454,1.3,60.0,0.0003,-0.013,0.0,0.0,0.002
455,-4.9,60.0,0.0034,-0.006,-0.2,0.0,0.001
456,-8.2,50.0,0.0029,-0.001,-0.3,0.0,-0.003
457,7.1,0.0,0.0062,-0.007,0.1,0.0,0.002
458,-6.0,20.0,-0.0064,0.009,-0.2,0.0,-0.001
459,-5.4,-10.0,-0.0047,-0.013,0.1,0.0,-0.001
460,6.0,-10.0,0.005,-0.012,0.2,0.0,0.001
461,7.9,30.0,0.0054,0.018,0.0,0.0,0.002
462,-2.3,50.0,-0.0099,0.006,-0.2,0.0,-0.001
463,-4.3,40.0,-0.0107,-0.018,-0.1,0.0,-0.001
464,-1.7,10.0,0.0088,-0.02,0.0,0.0,0.001
465,-5.2,-10.0,-0.0007,0.008,-0.1,0.0,-0.002
466,7.1,0.0,0.0024,-0.015,0.1,0.0,0.002
467,4.8,20.0,0.0039,-0.005,-0.1,0.0,0.001
468,-3.3,20.0,0.0003,0.007,-0.2,0.0,-0.002
469,-5.4,-10.0,0.0003,0.007,0.0,0.0,-0.001
470,-1.6,-30.0,-0.0022,0.008,-0.1,0.0,-0.001
471,-1.5,-30.0,-0.0034,0.004,0.1,-0.01,-0.001
472,8.5,-10.0,0.0031,0.003,0.2,0.0,0.001
473,-1.8,50.0,-0.0073,0.006,-0.3,0.0,-0.001
474,-6.4,40.0,-0.0076,-0.012,-0.2,0.0,-0.002
475,-7.8,20.0,-0.0053,-0.028,0.0,0.0,-0.001
476,-1.8,-10.0,0.0067,-0.023,0.1,0.0,0.001
477,-1.7,-10.0,0.0066,-0.008,0.0,0.0,-0.001
478,4.3,-10.0,-0.0009,-0.015,0.1,0.0,0.002
479,-5.6,0.0,0.0037,0.004,-0.2,0.0,-0.004
480,-6.8,-20.0,0.0023,0.01,0.0,-0.01,0.001
481,-5.9,-30.0,0.0002,0.012,0.0,0.0,-0.002
482,7.9,-30.0,0.0003,0.001,0.2,0.0,0.001
483,9.8,-10.0,0.0014,0.003,0.1,0.01,0.001
484,9.4,30.0,0.0028,0.011,0.0,0.0,0.002
485,-10.5,30.0,-0.005,0.011,-0.3,0.0,-0.005
486,1.2,-10.0,-0.0001,-0.01,0.4,0.0,0.004
487,-1.9,20.0,-0.0065,0.021,-0.1,0.0,-0.003
488,2.8,20.0,-0.0053,-0.006,0.2,0.0,0.003
489,-5.1,0.0,0.0026,0.011,0.0,0.0,0.001
490,-5.3,-10.0,-0.0003,0.013,0.0,0.0,-0.002
491,0.5,-10.0,-0.0032,0.008,0.2,0.0,-0.001
492,5.6,-10.0,-0.0028,-0.001,0.2,0.0,0.001
493,8.0,20.0,-0.0014,-0.007,0.1,0.0,0.003
494,6.7,30.0,-0.0019,-0.009,-0.2,0.02,-0.003
495,6.7,40.0,0.0006,-0.012,0.1,0.0,0.002
496,4.8,60.0,0.0044,-0.005,-0.1,0.0,0.001
497,-7.5,50.0,0.0006,0.008,-0.3,0.0,-0.002
498,3.3,10.0,-0.0009,0.002,0.2,0.0,0.001
499,5.3,20.0,-0.0008,-0.001,0.0,0.0,0.001
500,-5.5,20.0,0.0021,-0.009,0.0,0.0,-0.002
501,-3.0,0.0,-0.0023,-0.003,-0.1,0.0,-0.002
502,2.5,-10.0,-0.0027,-0.019,0.2,0.0,0.001
503,-1.2,20.0,0.005,0.015,-0.1,0.0,-0.001
504,-3.4,10.0,0.0003,0.025,-0.1,0.0,-0.001
505,4.1,0.0,-0.0049,-0.001,0.2,0.01,0.001
506,7.7,30.0,0.0008,-0.011,0.1,0.0,0.001
507,-6.9,40.0,-0.0011,0.024,-0.1,0.0,-0.001
508,-6.3,10.0,-0.0051,0.007,0.0,0.0,-0.001
509,3.2,-10.0,0.0015,-0.008,0.2,0.0,0.001
510,6.8,20.0,0.0055,0.009,0.1,0.0,0.001
511,-1.6,50.0,-0.008,0.004,-0.1,0.0,-0.002
512,-5.7,0.0,0.0017,0.003,-0.4,0.0,-0.004
513,-8.0,-50.0,-0.0009,0.0,0.3,-0.01,-0.005
514,3.4,-50.0,-0.0008,-0.003,0.4,0.0,0.001
515,9.2,-50.0,-0.002,-0.005,0.4,0.0,0.008
516,12.6,-10.0,-0.003,-0.016,0.1,0.0,0.003
517,11.2,10.0,0.0007,-0.018,-0.2,0.0,0.002
518,-3.5,40.0,0.0029,0.002,-0.3,0.0,-0.002
519,-7.9,10.0,-0.0056,-0.004,-0.1,0.0,-0.005
520,5.0,0.0,0.0091,-0.015,0.2,0.0,0.008
521,4.0,10.0,0.0126,0.008,-0.3,0.02,-0.001
522,1.0,10.0,0.0094,0.021,-0.2,-0.01,-0.002
523,1.2,10.0,-0.0016,-0.028,0.1,-0.01,0.001
524,1.7,10.0,0.0067,-0.023,0.0,0.0,0.001
525,-0.2,10.0,0.007,-0.003,-0.1,0.0,-0.002
526,-1.2,0.0,-0.0073,0.004,-0.1,0.0,-0.001
527,-1.7,0.0,0.0057,-0.006,0.0,0.0,0.002
528,-3.7,-10.0,-0.0051,0.001,0.0,-0.01,-0.002
529,-3.1,-20.0,-0.0124,-0.013,0.1,0.0,-0.004
530,5.7,-20.0,0.0037,-0.039,0.2,0.0,0.004
531,6.7,0.0,0.0142,-0.018,-0.1,0.01,0.001
532,2.8,10.0,0.0075,0.013,-0.2,0.0,-0.002
533,-5.4,10.0,-0.0095,0.004,-0.2,0.0,-0.003
534,-5.8,-10.0,-0.0073,-0.028,0.1,-0.02,0.001
535,-5.0,-20.0,0.0047,-0.031,0.0,0.0,-0.001
536,-5.0,-40.0,0.0133,-0.001,-0.1,0.01,0.001
537,-7.3,-60.0,0.0013,0.026,0.1,0.0,-0.002
538,-3.6,-70.0,-0.0011,0.023,0.2,0.0,-0.003
539,0.4,-70.0,-0.0002,0.022,0.4,0.0,0.001
540,6.9,-60.0,-0.0079,0.013,0.2,0.0,0.002
541,5.1,-40.0,-0.0094,-0.018,-0.2,0.01,0.001
542,-3.3,-40.0,0.0022,-0.031,-0.3,0.0,-0.007
543,-0.2,-50.0,0.0122,-0.002,0.2,-0.01,0.001
544,2.8,-50.0,0.01,0.019,0.1,0.0,0.002
545,3.6,-40.0,0.0039,0.031,0.0,0.01,0.001
546,3.4,-10.0,-0.0039,0.005,0.0,0.0,0.002
547,-1.4,-10.0,0.0027,0.008,0.0,-0.01,-0.001
548,-2.4,-20.0,-0.0096,0.014,0.0,0.0,-0.001
549,-0.3,-30.0,-0.0128,-0.026,0.1,0.01,0.001
550,3.2,-20.0,0.0039,-0.04,0.2,-0.01,0.002
551,4.2,-20.0,0.0132,-0.026,-0.1,0.01,0.002
552,1.2,-10.0,0.0154,-0.005,-0.4,0.02,0.001
553,-3.1,-10.0,0.0106,0.013,-0.4,0.0,-0.003
554,-7.1,-30.0,-0.0012,0.023,-0.1,-0.02,-0.002
555,-7.0,-40.0,-0.0044,0.018,0.1,-0.01,-0.001
556,-0.6,-50.0,-0.0072,-0.001,0.2,0.0,-0.001
557,5.8,-50.0,0.0003,-0.01,0.3,0.0,0.003
558,8.6,-30.0,0.0071,-0.004,0.0,0.01,0.002
559,-2.6,-20.0,0.0022,0.028,-0.3,0.0,-0.004
560,-5.5,-30.0,-0.0039,0.026,0.0,0.0,-0.005
561,7.6,-20.0,-0.0011,-0.007,0.2,0.0,0.002
562,9.1,0.0,0.0009,-0.006,0.0,0.0,0.003
563,-1.1,20.0,-0.0023,-0.009,-0.3,0.0,-0.002
564,-4.0,10.0,0.0054,-0.006,0.0,0.0,0.002
565,-6.3,0.0,-0.0002,0.002,-0.1,-0.01,-0.002
566,-6.7,-10.0,-0.005,-0.002,0.1,0.0,-0.001
567,-6.1,-20.0,-0.0051,-0.011,0.1,0.0,-0.001
568,2.6,-40.0,0.0103,-0.003,0.3,0.0,0.002
569,6.7,-20.0,0.0006,0.02,0.1,0.0,0.002
570,5.6,0.0,-0.0074,0.004,-0.1,0.0,0.002
571,1.4,10.0,-0.0086,-0.014,-0.2,0.0,-0.002
572,-1.5,10.0,0.0053,-0.021,-0.1,0.0,-0.001
573,-1.7,10.0,0.0093,-0.011,0.0,0.0,-0.001
574,1.6,10.0,0.0064,0.019,0.1,-0.01,0.001
575,-1.7,10.0,-0.0088,0.014,-0.1,0.0,-0.004
576,3.9,10.0,0.0006,-0.018,0.2,0.0,0.004
577,4.2,20.0,0.0075,-0.008,-0.2,0.0,-0.001
578,-3.2,20.0,0.0006,0.011,-0.3,0.0,-0.002
579,1.1,10.0,0.0027,0.001,0.3,0.0,0.004
580,-4.3,20.0,-0.0041,0.026,-0.2,0.0,0.001
581,3.7,0.0,-0.0002,0.003,0.0,0.0,0.001
582,-0.3,0.0,0.0065,-0.008,0.1,0.0,0.001
583,-1.8,0.0,-0.0063,-0.002,-0.1,0.0,-0.001
584,6.9,0.0,0.0016,-0.049,0.3,0.0,0.001
585,10.3,10.0,0.0076,-0.042,0.2,0.0,0.004
586,1.0,50.0,0.0065,-0.005,-0.2,0.0,0.001
587,-2.5,40.0,0.0032,0.002,-0.3,0.0,-0.001
588,-10.3,20.0,-0.0113,-0.013,-0.2,0.0,-0.001
589,-10.3,-30.0,0.0008,-0.046,0.1,0.0,-0.003
590,-6.1,-40.0,0.0084,-0.038,0.4,-0.02,0.002
591,-0.5,-50.0,0.0055,-0.009,0.1,0.0,0.001
592,5.4,-10.0,-0.0036,-0.006,0.0,0.0,0.001
593,5.1,0.0,-0.0033,-0.012,-0.1,0.01,0.001
594,-2.2,0.0,0.0042,-0.007,-0.1,0.0,0.001
595,-3.3,-10.0,-0.0053,-0.008,0.0,0.0,-0.001
596,-2.6,-20.0,-0.0067,-0.017,0.1,-0.01,0.001
597,-2.9,-40.0,0.0028,0.024,0.0,0.0,-0.002
598,2.5,-40.0,-0.0104,0.004,0.2,0.0,0.002
599,3.5,-30.0,-0.0066,-0.019,0.0,0.01,0.001
600,-1.7,-30.0,0.0069,-0.002,0.0,0.0,-0.001
601,-1.8,-30.0,0.0055,0.012,0.0,0.0,-0.002
602,3.3,-30.0,-0.0105,-0.001,0.1,0.0,0.001
603,5.6,-20.0,-0.0055,-0.019,0.1,0.0,0.001
604,6.3,-10.0,0.0024,-0.022,0.0,0.0,0.001
605,-4.1,0.0,-0.0031,0.023,0.0,0.0,-0.002
606,2.8,-10.0,0.0013,0.014,0.1,0.0,0.001
607,1.4,10.0,-0.0059,-0.013,0.0,0.0,-0.001
608,-5.8,0.0,0.0059,-0.005,-0.1,-0.01,-0.001
609,-6.6,-10.0,0.0036,0.002,0.0,0.0,-0.002
610,-0.2,-20.0,0.0034,0.014,0.2,0.01,0.001
611,2.3,-20.0,-0.0078,0.009,0.1,0.0,-0.001
612,0.5,-20.0,-0.0119,-0.015,-0.2,0.02,-0.001
613,-1.8,-20.0,-0.0075,-0.031,-0.1,0.0,0.001
614,-4.0,-20.0,-0.0015,-0.038,-0.2,0.0,-0.001
615,-4.9,-30.0,0.0077,-0.03,0.0,0.0,-0.001
616,-4.1,-40.0,0.0109,-0.015,0.1,-0.01,-0.001
617,-1.1,-50.0,0.0099,0.018,0.1,0.0,0.002
618,-1.4,-50.0,0.0021,0.032,-0.1,0.0,0.002
619,-3.8,-50.0,-0.0073,0.029,-0.3,0.01,-0.005
620,10.4,-40.0,-0.0033,-0.018,0.3,0.0,0.005
621,10.5,-10.0,0.0114,-0.003,-0.1,0.0,0.004
622,0.5,10.0,0.0052,0.026,-0.5,0.0,-0.002
623,5.0,0.0,-0.0008,0.037,0.2,0.0,0.001
624,7.8,20.0,-0.002,0.035,0.1,0.0,0.001
625,6.8,40.0,-0.0092,0.021,-0.1,0.0,0.002
626,-3.7,50.0,-0.0063,-0.032,-0.2,0.0,-0.001
627,-5.0,30.0,0.0084,-0.03,0.0,0.0,-0.001
628,-5.8,20.0,0.0075,0.003,-0.2,0.01,-0.002
629,-6.5,10.0,0.0063,0.013,0.0,-0.02,-0.001
630,1.7,-10.0,-0.0141,0.0,0.3,0.0,-0.001
631,-0.9,20.0,0.0075,-0.035,-0.2,0.0,-0.003
632,-1.0,20.0,0.0124,-0.007,0.0,0.0,0.001
633,-4.4,0.0,-0.007,0.026,-0.1,0.0,-0.002
634,-4.2,-10.0,-0.0076,0.004,-0.1,0.01,-0.001
635,6.6,-10.0,-0.0023,-0.008,0.2,0.0,0.002
636,6.7,10.0,-0.0007,-0.017,0.0,0.01,0.001
637,2.6,30.0,0.0071,-0.006,-0.2,0.0,-0.001
638,-1.9,20.0,-0.0065,-0.012,0.0,0.0,-0.001
639,0.3,20.0,0.005,-0.017,0.0,0.0,0.001
640,0.5,20.0,0.0056,-0.003,0.0,0.0,-0.001
641,-0.5,20.0,-0.0065,-0.012,0.0,0.0,-0.001
642,-3.6,10.0,0.0035,-0.023,-0.1,0.0,-0.002
643,-1.0,0.0,0.0073,-0.005,0.1,0.0,0.001
644,1.4,10.0,-0.0103,0.004,-0.1,0.0,-0.001
645,-9.0,-10.0,-0.0066,0.014,-0.2,-0.01,-0.001
646,-2.5,30.0,0.0057,-0.016,-0.6,0.0,-0.012
647,-2.7,20.0,0.0072,0.016,0.0,0.0,-0.003
648,-0.4,10.0,-0.0042,0.019,0.2,-0.01,0.001
649,3.5,10.0,-0.0087,0.002,0.2,0.0,0.002
650,4.9,40.0,-0.0021,-0.032,0.0,0.0,0.002
651,-8.3,30.0,-0.0001,-0.033,-0.1,0.0,-0.006
652,2.9,0.0,0.0051,-0.015,0.2,0.0,0.004
653,3.2,10.0,0.0014,0.009,0.3,-0.01,0.006
654,-6.8,10.0,-0.0034,0.007,-0.3,0.0,-0.004
655,-9.0,-10.0,-0.0048,-0.007,0.0,0.0,-0.002
656,-6.2,-40.0,-0.0023,-0.021,0.1,0.0,-0.003
657,5.3,-50.0,0.0019,-0.022,0.4,0.0,0.004
658,-3.4,10.0,0.0002,0.023,-0.2,0.0,-0.004
659,5.2,0.0,0.0024,0.011,0.1,0.0,0.002
660,2.1,10.0,-0.0021,0.002,0.2,0.0,0.004
661,-3.9,20.0,0.0002,-0.002,-0.3,0.0,-0.002
662,-8.1,-10.0,0.003,0.006,-0.1,0.0,-0.004
663,-6.3,-30.0,0.0036,0.012,0.3,-0.02,0.001
664,6.4,-30.0,-0.0006,0.024,0.2,0.0,0.004
665,-1.9,-10.0,-0.0025,0.016,-0.2,0.0,-0.003
666,-4.2,-20.0,0.0011,0.01,-0.1,0.0,-0.001
667,3.3,-10.0,0.0011,0.01,0.1,0.0,0.003
668,-2.8,-10.0,-0.0062,-0.01,-0.1,0.0,-0.005
669,6.0,-10.0,-0.0012,-0.026,0.3,0.0,0.003
670,8.6,20.0,0.0031,-0.023,0.0,0.0,0.002
671,-7.9,50.0,0.0006,0.025,-0.3,0.0,-0.002
672,-11.0,10.0,-0.0021,0.02,0.0,0.0,-0.003
673,0.2,-50.0,0.0048,0.012,0.1,0.01,0.001
674,3.3,-20.0,-0.0047,0.023,0.0,0.0,-0.001
675,3.9,-10.0,-0.005,0.006,0.0,0.0,0.002
676,-3.7,-10.0,0.0043,-0.005,-0.1,0.0,0.001
677,-4.3,-20.0,0.0043,0.003,0.0,-0.01,-0.002
678,-2.3,-20.0,0.0041,0.01,0.2,-0.02,0.002
679,2.7,-20.0,-0.0013,0.017,0.1,0.0,0.001
680,2.7,-10.0,-0.005,0.004,0.0,0.0,-0.001
681,3.5,20.0,0.0002,-0.019,0.0,0.0,0.003
682,-5.7,10.0,0.0038,-0.006,-0.2,0.0,-0.004
683,-2.8,-20.0,-0.0034,0.009,0.0,0.0,-0.004
684,5.5,-20.0,-0.0038,-0.005,0.4,0.0,0.006
685,-6.6,0.0,0.0003,-0.011,-0.3,0.0,-0.003
686,-9.0,-20.0,0.0002,-0.011,0.0,0.0,-0.004
687,6.8,-30.0,0.003,-0.004,0.4,0.0,0.002
688,9.8,-20.0,0.0032,0.0,0.0,0.02,0.001
689,11.2,0.0,0.0028,0.005,0.1,0.0,0.003
690,8.6,20.0,0.0007,0.008,-0.2,0.01,0.002
691,-0.1,30.0,-0.0021,0.007,-0.5,0.0,-0.004
692,-4.1,10.0,-0.003,-0.009,0.0,0.0,-0.002
693,1.0,0.0,0.003,-0.013,0.1,0.0,0.003
694,-4.7,0.0,0.0051,0.007,-0.2,0.0,-0.004
695,5.5,-10.0,-0.0023,0.002,0.1,0.0,0.005
696,-4.0,0.0,-0.003,-0.008,-0.3,0.0,-0.006
697,3.5,-10.0,0.0036,-0.012,0.1,0.0,0.001
698,-3.6,10.0,-0.0005,0.02,-0.1,0.0,-0.003
699,1.9,0.0,-0.002,0.007,0.1,0.0,0.002
700,4.3,10.0,-0.003,0.013,0.1,0.0,0.001
701,4.3,20.0,-0.004,0.004,0.0,0.0,0.002
702,-8.2,10.0,-0.0026,-0.024,-0.2,0.0,-0.003
703,-9.1,-10.0,0.0022,-0.025,0.0,0.01,-0.003
704,5.9,-30.0,0.0084,0.008,0.3,0.0,0.004
705,6.5,-10.0,0.0072,0.027,-0.1,-0.01,0.001
706,4.1,10.0,-0.007,0.018,0.3,0.01,0.002
707,8.3,20.0,-0.0069,0.004,0.2,0.0,0.006
708,-1.5,40.0,-0.0031,-0.014,-0.4,0.0,-0.005
709,-4.0,0.0,0.0058,0.012,0.0,0.0,0.001
710,-5.0,-10.0,0.0018,0.022,-0.1,0.0,-0.003
711,2.9,-20.0,-0.0032,0.017,0.3,0.0,0.002
712,4.5,10.0,0.0,0.008,0.0,0.0,0.001
713,-3.1,20.0,-0.007,0.003,-0.2,0.0,-0.003
714,-2.8,10.0,-0.0041,-0.01,0.1,-0.01,-0.002
715,2.3,10.0,0.0006,-0.014,0.3,-0.01,0.004
716,-3.3,20.0,0.0032,0.012,-0.1,0.0,-0.002
717,-1.6,0.0,-0.0053,0.005,0.0,0.0,-0.001
718,2.9,0.0,-0.0012,-0.013,0.1,0.0,0.002
719,3.4,10.0,0.0025,-0.025,0.0,0.0,0.001
720,-2.8,0.0,0.0051,-0.022,0.0,0.0,-0.001
721,-1.0,-10.0,0.0062,-0.006,0.1,0.0,0.001
722,0.7,0.0,-0.0046,0.007,-0.1,0.0,-0.002
723,1.8,0.0,-0.0034,-0.003,0.1,0.0,0.002
724,-0.2,0.0,0.0042,-0.005,0.1,0.0,0.001
725,-2.3,10.0,-0.0035,0.007,-0.2,0.0,-0.004
726,0.4,10.0,-0.0023,-0.003,0.2,0.0,0.001
727,2.4,10.0,-0.0008,-0.006,0.1,0.01,0.001
728,-5.3,10.0,0.0008,-0.005,-0.2,0.0,-0.003
729,-7.2,0.0,0.0015,-0.003,0.0,-0.02,-0.002
730,1.9,-20.0,0.0038,0.013,0.2,0.0,0.002
731,5.8,10.0,-0.0017,0.021,0.0,0.0,0.001
732,5.6,20.0,-0.0028,0.018,-0.1,0.01,0.002
733,-8.2,10.0,-0.005,-0.007,-0.3,0.0,-0.006
734,3.1,-10.0,0.0013,-0.02,0.3,0.0,0.004
735,4.7,0.0,0.0022,-0.015,0.0,-0.01,-0.001
736,4.0,10.0,0.0049,-0.005,0.0,0.0,0.002
737,-6.3,10.0,0.0036,0.02,-0.3,0.0,-0.006
738,1.7,0.0,-0.0002,0.026,0.3,0.0,0.003
739,5.4,20.0,-0.0054,0.013,0.0,0.0,0.002
740,-3.3,20.0,-0.0032,-0.026,-0.1,0.0,-0.002
741,-0.7,20.0,0.0022,-0.028,0.4,-0.01,0.004
742,-3.6,10.0,0.0019,0.011,-0.1,0.0,-0.001
743,5.5,0.0,0.0051,0.015,0.1,0.0,0.003
744,-1.4,20.0,-0.0011,0.027,-0.2,-0.01,-0.003
745,-2.6,20.0,-0.0056,-0.01,-0.2,0.0,-0.003
746,0.4,10.0,0.0033,-0.019,0.1,0.0,0.001
747,-6.4,10.0,0.0014,0.006,-0.3,0.0,-0.006
748,3.8,-10.0,-0.0003,0.011,0.3,0.0,0.004
749,1.5,10.0,-0.0045,0.004,-0.3,0.02,0.001
750,-5.1,0.0,-0.0024,-0.004,-0.3,0.0,-0.004
751,4.0,-20.0,0.0061,0.01,0.3,0.0,0.007
752,-5.3,-10.0,0.0038,0.034,-0.4,-0.01,-0.003
753,-9.0,-30.0,0.0001,0.037,0.0,-0.02,-0.002
754,5.1,-40.0,-0.0024,0.023,0.3,0.0,0.003
755,6.1,-20.0,-0.0012,0.017,0.0,0.0,0.003
756,-3.5,-10.0,-0.0011,0.012,-0.3,0.0,-0.006
757,3.8,-20.0,0.0015,0.013,0.3,0.0,0.005
758,-2.4,-10.0,-0.0021,0.013,-0.2,0.0,-0.003
759,4.3,0.0,0.0016,0.002,0.0,0.0,0.001
760,-2.6,10.0,-0.0028,0.007,-0.1,0.0,-0.001
761,-6.8,0.0,-0.0007,0.0,-0.1,0.0,-0.003
762,1.0,-20.0,0.0041,0.011,0.2,0.0,0.001
763,5.5,-10.0,0.0015,0.021,0.1,0.0,0.002
764,-3.5,0.0,-0.006,-0.027,-0.1,0.0,-0.001
765,-3.5,0.0,-0.0044,-0.036,0.1,-0.01,-0.001
766,2.7,0.0,0.0105,-0.001,0.0,0.0,0.002
767,-2.1,0.0,-0.002,0.02,-0.1,0.0,-0.001
768,-3.8,-10.0,-0.0092,0.004,0.0,0.01,0.001
769,-4.7,-10.0,-0.0075,-0.008,-0.2,0.0,-0.002
770,1.0,-30.0,0.0063,0.011,0.0,0.0,0.003
771,3.7,-30.0,-0.0053,0.012,0.1,0.0,0.003
772,1.9,-20.0,-0.0071,-0.001,-0.2,0.02,0.001
773,-2.9,-30.0,-0.0037,-0.019,0.0,0.0,-0.001
774,3.5,-10.0,0.0063,-0.016,0.1,0.0,0.001
775,-4.5,10.0,-0.0014,0.013,-0.4,0.01,-0.004
776,1.5,-10.0,-0.0027,-0.003,0.3,0.0,0.004
777,-3.1,-10.0,0.0026,-0.002,-0.1,-0.01,-0.001
778,-2.1,-20.0,0.004,0.011,0.0,0.0,0.002
779,1.1,-20.0,-0.0017,0.017,0.2,0.0,0.001
780,6.5,-10.0,-0.0024,0.008,0.1,0.0,0.005
781,-4.3,10.0,-0.002,-0.005,-0.3,0.0,-0.005
782,4.3,0.0,0.0035,0.005,0.1,0.0,0.004
783,-2.2,10.0,-0.0005,0.015,-0.2,0.0,-0.003
784,1.2,0.0,-0.0068,-0.012,0.1,0.0,0.001
785,-3.3,0.0,0.0019,-0.032,-0.1,0.0,-0.002
786,-3.3,-10.0,0.0064,-0.023,0.0,0.0,0.001
787,-2.5,-20.0,0.0065,-0.003,0.0,0.0,-0.001
788,-3.9,0.0,-0.0009,-0.014,-0.2,0.0,-0.005
789,-2.1,-10.0,0.0016,-0.014,0.2,-0.02,-0.001
790,2.4,-10.0,-0.0015,-0.018,0.1,0.0,0.003
791,3.8,-10.0,-0.0008,-0.002,0.1,0.0,0.001
792,4.4,10.0,-0.0011,-0.006,0.0,0.0,0.001
793,-2.3,20.0,-0.002,-0.018,-0.2,0.0,-0.003
794,-1.2,0.0,0.0046,0.011,0.0,0.0,0.001
795,-3.2,-20.0,-0.0068,0.0,0.0,0.0,-0.001
796,-3.0,-20.0,-0.0055,-0.011,0.0,0.0,-0.001
797,1.5,-30.0,0.001,-0.019,0.2,0.0,0.002
798,1.6,-20.0,0.0042,-0.013,0.0,0.0,0.001
799,5.6,-10.0,-0.0015,-0.002,0.1,0.0,0.004
800,-3.5,0.0,-0.0017,-0.01,-0.2,0.0,-0.003
801,-3.9,-20.0,0.0037,-0.008,0.0,0.0,-0.001
802,-0.1,-30.0,0.0054,0.009,0.1,0.0,0.001
803,2.7,-20.0,-0.0031,0.016,0.1,0.0,0.002
804,0.7,-10.0,-0.0071,0.004,-0.1,0.0,-0.001
805,-1.4,-20.0,-0.0059,-0.009,-0.1,0.0,-0.002
806,3.0,-20.0,-0.0004,-0.021,0.2,0.0,0.005
807,-2.5,-10.0,0.0008,-0.017,-0.2,0.0,-0.002
808,-4.0,-20.0,0.0004,-0.016,0.0,0.0,-0.004
809,4.9,-20.0,0.0007,-0.014,0.4,0.0,0.003
810,8.3,0.0,0.0008,-0.013,0.0,0.0,0.002
811,-3.2,20.0,0.0006,-0.009,-0.2,0.0,-0.003
812,2.7,-10.0,-0.0014,-0.011,0.1,0.0,-0.001
813,2.4,0.0,-0.0008,0.005,0.1,0.0,0.001
814,-3.5,10.0,0.0027,-0.017,-0.1,0.0,-0.001
815,2.8,0.0,0.0031,-0.003,0.2,0.0,0.003
816,-4.0,0.0,-0.0018,0.01,-0.1,0.0,-0.002
817,2.0,0.0,-0.001,-0.005,0.2,0.0,0.003
818,-3.2,-20.0,0.0012,0.006,-0.1,0.0,-0.002
819,-2.7,-40.0,-0.0008,0.015,0.0,0.0,-0.003
