,binaryClass_cat,Actions_taken_num,Liberal_num,Unconstitutional_num,Precedent_alteration_num,Unanimous_num,Year_of_decision_num,Lower_court_disagreement_num
1663,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1664,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1665,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1666,N,0.0,1.0,0.0,0.0,0.0,1970.0,1.0
1667,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1668,N,0.0,1.0,0.0,0.0,0.0,1970.0,1.0
1669,N,0.0,1.0,0.0,0.0,1.0,1970.0,0.0
1670,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1671,N,0.0,0.0,0.0,0.0,1.0,1970.0,0.0
1672,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1673,N,0.0,1.0,0.0,0.0,0.0,1970.0,1.0
1674,N,0.0,1.0,0.0,0.0,0.0,1970.0,1.0
1675,N,0.0,1.0,0.0,0.0,1.0,1970.0,0.0
1676,N,0.0,1.0,0.0,0.0,0.0,1970.0,1.0
1677,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1678,N,0.0,0.0,0.0,1.0,0.0,1970.0,0.0
1679,N,0.0,0.0,0.0,0.0,1.0,1970.0,0.0
1680,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1681,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1682,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1683,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1684,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1685,N,0.0,1.0,0.0,0.0,0.0,1971.0,0.0
1686,N,0.0,1.0,0.0,0.0,1.0,1971.0,0.0
1687,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1688,N,0.0,1.0,0.0,0.0,0.0,1971.0,0.0
1689,N,0.0,0.0,1.0,0.0,0.0,1971.0,0.0
1690,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1691,N,0.0,1.0,0.0,0.0,1.0,1971.0,0.0
1692,N,0.0,1.0,0.0,0.0,0.0,1971.0,1.0
1693,N,0.0,1.0,0.0,0.0,0.0,1971.0,0.0
1694,N,0.0,1.0,0.0,0.0,1.0,1971.0,0.0
1695,N,0.0,1.0,0.0,0.0,0.0,1971.0,0.0
1696,N,0.0,0.0,0.0,0.0,1.0,1971.0,0.0
1697,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1698,N,0.0,1.0,0.0,0.0,1.0,1971.0,0.0
1699,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1700,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1701,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1702,N,0.0,0.0,0.0,0.0,1.0,1971.0,0.0
1703,N,0.0,1.0,0.0,0.0,0.0,1971.0,0.0
1704,N,0.0,0.0,0.0,0.0,1.0,1971.0,0.0
1705,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1706,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1707,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1708,N,0.0,1.0,0.0,0.0,0.0,1971.0,1.0
1709,N,0.0,1.0,0.0,0.0,1.0,1971.0,0.0
1710,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1711,N,0.0,1.0,0.0,0.0,0.0,1971.0,1.0
1712,N,0.0,1.0,0.0,0.0,1.0,1971.0,0.0
1713,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1714,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1715,N,0.0,1.0,0.0,0.0,1.0,1971.0,0.0
1716,N,0.0,1.0,0.0,0.0,1.0,1971.0,0.0
1717,N,0.0,1.0,1.0,1.0,0.0,1971.0,0.0
1718,N,0.0,1.0,1.0,0.0,0.0,1971.0,0.0
1719,N,0.0,1.0,0.0,0.0,1.0,1971.0,1.0
1720,N,0.0,0.0,0.0,0.0,1.0,1971.0,0.0
1721,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1722,N,0.0,1.0,0.0,0.0,1.0,1971.0,0.0
1723,N,0.0,1.0,0.0,0.0,0.0,1971.0,1.0
1724,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1725,N,0.0,0.0,0.0,0.0,1.0,1971.0,0.0
1726,N,0.0,0.0,0.0,0.0,1.0,1971.0,0.0
1727,N,0.0,0.0,0.0,0.0,1.0,1971.0,0.0
1728,N,0.0,1.0,0.0,0.0,0.0,1971.0,0.0
1729,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1730,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1731,N,0.0,1.0,1.0,0.0,1.0,1971.0,0.0
1732,N,0.0,1.0,0.0,1.0,1.0,1971.0,0.0
1733,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1734,N,0.0,1.0,1.0,0.0,1.0,1971.0,0.0
1735,N,0.0,1.0,0.0,0.0,1.0,1971.0,0.0
1736,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1737,N,0.0,0.0,0.0,0.0,1.0,1971.0,0.0
1738,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1739,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1740,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1741,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1742,N,0.0,1.0,0.0,0.0,0.0,1971.0,0.0
1743,N,0.0,1.0,1.0,0.0,1.0,1971.0,0.0
1744,N,0.0,1.0,0.0,0.0,1.0,1971.0,0.0
1745,N,0.0,0.0,0.0,0.0,1.0,1971.0,1.0
1746,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1747,N,0.0,0.0,0.0,0.0,1.0,1971.0,0.0
1748,N,0.0,1.0,0.0,0.0,0.0,1971.0,0.0
1749,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1750,N,0.0,1.0,1.0,0.0,1.0,1971.0,0.0
1751,N,3.0,1.0,1.0,0.0,1.0,1971.0,0.0
1752,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1753,N,0.0,0.0,0.0,0.0,1.0,1971.0,0.0
1754,N,0.0,1.0,0.0,0.0,1.0,1971.0,0.0
1755,N,1.0,1.0,0.0,0.0,0.0,1971.0,0.0
1756,N,1.0,1.0,0.0,0.0,0.0,1971.0,0.0
1757,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1758,N,0.0,1.0,0.0,0.0,0.0,1971.0,1.0
1759,N,0.0,1.0,0.0,0.0,0.0,1971.0,0.0
1760,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1761,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1762,N,0.0,1.0,0.0,0.0,1.0,1971.0,0.0
1763,N,0.0,1.0,0.0,0.0,0.0,1971.0,1.0
1764,N,0.0,1.0,0.0,0.0,1.0,1971.0,0.0
1765,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1766,N,0.0,0.0,0.0,0.0,1.0,1971.0,0.0
1767,N,3.0,1.0,1.0,0.0,1.0,1971.0,0.0
1768,N,0.0,0.0,0.0,0.0,1.0,1971.0,0.0
1769,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1770,N,0.0,0.0,0.0,0.0,0.0,1971.0,1.0
1771,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1772,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1773,N,0.0,1.0,0.0,0.0,0.0,1971.0,0.0
1774,N,0.0,0.0,1.0,0.0,0.0,1971.0,0.0
1775,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1776,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1777,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1778,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1779,N,0.0,0.0,0.0,0.0,1.0,1971.0,0.0
1780,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1781,N,0.0,1.0,1.0,0.0,0.0,1971.0,0.0
1782,N,0.0,1.0,0.0,0.0,0.0,1971.0,0.0
1783,N,1.0,0.0,0.0,0.0,0.0,1971.0,0.0
1784,N,0.0,1.0,1.0,0.0,0.0,1971.0,1.0
1785,N,0.0,0.0,0.0,0.0,0.0,1971.0,1.0
1786,N,0.0,0.0,0.0,0.0,0.0,1971.0,1.0
1787,N,0.0,1.0,1.0,0.0,1.0,1971.0,1.0
1788,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1789,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1790,N,0.0,0.0,0.0,0.0,0.0,1971.0,1.0
1791,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1792,N,0.0,1.0,0.0,0.0,0.0,1971.0,0.0
1793,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1794,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1795,N,0.0,1.0,0.0,0.0,0.0,1971.0,0.0
1796,N,0.0,0.0,0.0,0.0,1.0,1971.0,1.0
1797,N,0.0,1.0,1.0,0.0,1.0,1971.0,0.0
1798,N,0.0,1.0,0.0,0.0,0.0,1971.0,0.0
1799,N,0.0,1.0,0.0,1.0,1.0,1971.0,0.0
1800,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1801,N,0.0,1.0,1.0,0.0,0.0,1971.0,1.0
1802,N,0.0,1.0,0.0,0.0,0.0,1971.0,0.0
1803,N,0.0,0.0,0.0,0.0,1.0,1971.0,0.0
1804,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1805,N,0.0,1.0,1.0,0.0,1.0,1971.0,0.0
1806,N,0.0,1.0,1.0,0.0,1.0,1971.0,0.0
1807,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1808,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1809,N,0.0,1.0,1.0,0.0,0.0,1971.0,0.0
1810,N,0.0,1.0,1.0,0.0,1.0,1971.0,0.0
1811,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1812,N,0.0,1.0,0.0,0.0,1.0,1971.0,0.0
1813,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1814,N,1.0,1.0,0.0,0.0,1.0,1971.0,1.0
1815,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1816,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1817,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1818,N,0.0,0.0,0.0,0.0,0.0,1971.0,0.0
1819,N,0.0,1.0,1.0,0.0,1.0,1971.0,0.0
1820,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1821,N,0.0,0.0,0.0,0.0,1.0,1972.0,0.0
1822,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1823,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1824,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1825,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1826,N,0.0,1.0,1.0,0.0,1.0,1972.0,1.0
1827,N,0.0,1.0,0.0,0.0,0.0,1972.0,0.0
1828,N,0.0,1.0,0.0,0.0,0.0,1972.0,0.0
1829,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1830,N,0.0,1.0,0.0,0.0,1.0,1972.0,1.0
1831,N,0.0,1.0,1.0,0.0,0.0,1972.0,0.0
1832,N,0.0,1.0,1.0,0.0,0.0,1972.0,0.0
1833,N,0.0,1.0,0.0,0.0,1.0,1972.0,1.0
1834,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1835,N,0.0,1.0,1.0,0.0,1.0,1972.0,0.0
1836,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1837,N,0.0,1.0,1.0,0.0,0.0,1972.0,1.0
1838,N,0.0,0.0,0.0,0.0,1.0,1972.0,0.0
1839,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1840,N,0.0,0.0,0.0,0.0,0.0,1972.0,1.0
1841,N,0.0,0.0,0.0,0.0,1.0,1972.0,0.0
1842,N,0.0,1.0,1.0,0.0,1.0,1972.0,0.0
1843,N,0.0,1.0,0.0,0.0,0.0,1972.0,0.0
1844,N,0.0,1.0,0.0,0.0,0.0,1972.0,0.0
1845,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1846,N,2.0,0.0,0.0,0.0,0.0,1972.0,1.0
1847,N,0.0,1.0,0.0,0.0,1.0,1972.0,1.0
1848,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1849,N,0.0,1.0,0.0,0.0,0.0,1972.0,0.0
1850,N,0.0,0.0,0.0,0.0,1.0,1972.0,0.0
1851,N,0.0,0.0,0.0,0.0,1.0,1972.0,0.0
1852,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1853,N,0.0,1.0,0.0,0.0,0.0,1972.0,0.0
1854,N,0.0,0.0,0.0,0.0,1.0,1972.0,0.0
1855,N,0.0,1.0,1.0,0.0,0.0,1972.0,0.0
1856,N,0.0,0.0,0.0,0.0,0.0,1972.0,1.0
1857,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1858,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1859,N,0.0,1.0,0.0,0.0,0.0,1972.0,0.0
1860,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1861,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1862,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1863,N,0.0,1.0,1.0,0.0,0.0,1972.0,0.0
1864,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1865,N,0.0,1.0,1.0,0.0,0.0,1972.0,1.0
1866,N,0.0,1.0,1.0,0.0,0.0,1972.0,1.0
1867,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1868,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1869,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1870,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1871,N,0.0,1.0,1.0,0.0,1.0,1972.0,0.0
1872,N,0.0,0.0,0.0,0.0,1.0,1972.0,0.0
1873,N,0.0,1.0,1.0,0.0,0.0,1972.0,0.0
1874,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1875,N,0.0,0.0,0.0,0.0,0.0,1972.0,1.0
1876,N,0.0,1.0,1.0,0.0,0.0,1972.0,0.0
1877,N,0.0,0.0,0.0,0.0,0.0,1972.0,1.0
1878,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1879,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1880,N,0.0,0.0,0.0,0.0,1.0,1972.0,0.0
1881,N,0.0,1.0,0.0,0.0,1.0,1972.0,1.0
1882,N,0.0,1.0,0.0,0.0,0.0,1972.0,0.0
1883,N,0.0,1.0,1.0,0.0,0.0,1972.0,0.0
1884,N,0.0,1.0,0.0,0.0,1.0,1972.0,1.0
1885,N,0.0,0.0,0.0,0.0,0.0,1972.0,1.0
1886,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1887,N,0.0,0.0,0.0,0.0,0.0,1972.0,1.0
1888,N,0.0,1.0,0.0,0.0,0.0,1972.0,0.0
1889,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1890,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1891,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1892,N,0.0,0.0,0.0,0.0,0.0,1972.0,1.0
1893,N,0.0,0.0,0.0,0.0,0.0,1972.0,1.0
1894,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1895,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1896,N,0.0,1.0,1.0,0.0,1.0,1972.0,0.0
1897,N,0.0,0.0,0.0,0.0,1.0,1972.0,0.0
1898,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1899,N,0.0,0.0,0.0,0.0,0.0,1972.0,1.0
1900,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1901,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1902,N,0.0,0.0,0.0,0.0,0.0,1972.0,1.0
1903,N,0.0,1.0,1.0,0.0,0.0,1972.0,0.0
1904,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1905,P,5.0,1.0,0.0,0.0,0.0,1972.0,0.0
1906,N,0.0,0.0,0.0,0.0,1.0,1972.0,0.0
1907,N,0.0,1.0,0.0,0.0,1.0,1972.0,1.0
1908,N,0.0,1.0,0.0,0.0,0.0,1972.0,0.0
1909,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1910,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1911,N,1.0,0.0,0.0,0.0,0.0,1972.0,0.0
1912,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1913,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1914,N,0.0,1.0,0.0,0.0,0.0,1972.0,0.0
1915,N,0.0,1.0,1.0,0.0,1.0,1972.0,0.0
1916,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1917,N,0.0,0.0,0.0,1.0,1.0,1972.0,0.0
1918,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1919,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1920,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1921,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1922,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1923,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1924,N,0.0,1.0,0.0,0.0,0.0,1972.0,0.0
1925,N,0.0,0.0,0.0,0.0,1.0,1972.0,0.0
1926,N,0.0,0.0,0.0,0.0,0.0,1972.0,1.0
1927,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1928,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1929,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1930,N,0.0,0.0,0.0,0.0,0.0,1972.0,1.0
1931,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1932,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1933,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1934,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1935,N,0.0,1.0,0.0,0.0,1.0,1972.0,1.0
1936,N,0.0,1.0,1.0,0.0,1.0,1972.0,0.0
1937,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1938,N,0.0,0.0,0.0,1.0,0.0,1972.0,0.0
1939,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1940,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1941,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1942,N,0.0,0.0,0.0,0.0,0.0,1972.0,1.0
1943,N,0.0,1.0,1.0,0.0,0.0,1972.0,0.0
1944,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1945,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1946,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1947,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1948,N,0.0,0.0,0.0,0.0,1.0,1972.0,1.0
1949,N,0.0,0.0,0.0,0.0,0.0,1972.0,1.0
1950,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1951,N,0.0,1.0,0.0,0.0,0.0,1972.0,0.0
1952,N,0.0,1.0,1.0,0.0,1.0,1972.0,0.0
1953,N,0.0,1.0,0.0,0.0,1.0,1972.0,0.0
1954,N,0.0,0.0,0.0,0.0,0.0,1972.0,0.0
1955,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
1956,N,0.0,1.0,1.0,0.0,0.0,1973.0,1.0
1957,N,0.0,1.0,0.0,0.0,0.0,1973.0,0.0
1958,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
1959,N,0.0,1.0,0.0,0.0,0.0,1973.0,0.0
1960,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
1961,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
1962,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
1963,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
1964,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
1965,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
1966,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
1967,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
1968,N,0.0,1.0,1.0,0.0,0.0,1973.0,0.0
1969,N,0.0,1.0,1.0,0.0,0.0,1973.0,1.0
1970,N,0.0,1.0,0.0,0.0,1.0,1973.0,0.0
1971,N,0.0,1.0,1.0,0.0,0.0,1973.0,1.0
1972,N,0.0,0.0,0.0,0.0,1.0,1973.0,0.0
1973,N,0.0,1.0,0.0,0.0,1.0,1973.0,0.0
1974,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
1975,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
1976,N,0.0,1.0,0.0,0.0,1.0,1973.0,0.0
1977,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
1978,N,0.0,1.0,1.0,0.0,0.0,1973.0,0.0
1979,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
1980,N,5.0,1.0,0.0,0.0,0.0,1973.0,0.0
1981,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
1982,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
1983,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
1984,N,0.0,1.0,1.0,0.0,1.0,1973.0,0.0
1985,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
1986,N,1.0,0.0,0.0,0.0,0.0,1973.0,1.0
1987,N,0.0,1.0,0.0,0.0,0.0,1973.0,1.0
1988,N,0.0,1.0,0.0,0.0,1.0,1973.0,0.0
1989,N,0.0,1.0,0.0,0.0,0.0,1973.0,0.0
1990,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
1991,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
1992,N,0.0,1.0,0.0,0.0,0.0,1973.0,0.0
1993,N,0.0,1.0,1.0,0.0,0.0,1973.0,1.0
1994,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
1995,N,0.0,1.0,0.0,0.0,0.0,1973.0,0.0
1996,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
1997,N,0.0,0.0,0.0,0.0,1.0,1973.0,1.0
1998,N,0.0,1.0,1.0,0.0,0.0,1973.0,1.0
1999,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2000,N,0.0,1.0,0.0,0.0,1.0,1973.0,1.0
2001,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2002,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2003,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2004,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2005,N,0.0,1.0,0.0,0.0,0.0,1973.0,0.0
2006,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2007,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2008,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2009,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2010,N,0.0,0.0,0.0,0.0,1.0,1973.0,1.0
2011,N,0.0,1.0,1.0,0.0,0.0,1973.0,0.0
2012,N,0.0,1.0,0.0,0.0,1.0,1973.0,0.0
2013,N,0.0,1.0,0.0,0.0,1.0,1973.0,0.0
2014,N,0.0,0.0,0.0,1.0,0.0,1973.0,0.0
2015,N,0.0,1.0,1.0,0.0,0.0,1973.0,1.0
2016,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
2017,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2018,N,0.0,1.0,0.0,0.0,0.0,1973.0,0.0
2019,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2020,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
2021,N,0.0,1.0,0.0,0.0,0.0,1973.0,0.0
2022,N,0.0,1.0,1.0,0.0,0.0,1973.0,0.0
2023,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2024,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2025,N,0.0,1.0,1.0,0.0,1.0,1973.0,0.0
2026,N,0.0,1.0,1.0,0.0,0.0,1973.0,0.0
2027,N,0.0,0.0,1.0,0.0,0.0,1973.0,0.0
2028,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2029,N,0.0,0.0,0.0,0.0,1.0,1973.0,0.0
2030,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2031,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2032,N,0.0,1.0,1.0,0.0,0.0,1973.0,0.0
2033,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2034,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2035,N,0.0,0.0,0.0,0.0,1.0,1973.0,0.0
2036,N,0.0,1.0,1.0,0.0,1.0,1973.0,0.0
2037,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2038,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2039,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2040,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
2041,N,0.0,1.0,0.0,0.0,0.0,1973.0,0.0
2042,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2043,N,0.0,1.0,1.0,0.0,1.0,1973.0,0.0
2044,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2045,N,0.0,1.0,0.0,1.0,0.0,1973.0,0.0
2046,N,0.0,1.0,1.0,0.0,0.0,1973.0,1.0
2047,N,0.0,1.0,0.0,0.0,1.0,1973.0,0.0
2048,N,0.0,1.0,1.0,0.0,0.0,1973.0,0.0
2049,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2050,N,0.0,0.0,0.0,0.0,1.0,1973.0,0.0
2051,N,0.0,0.0,0.0,0.0,1.0,1973.0,0.0
2052,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2053,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2054,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2055,N,0.0,1.0,1.0,0.0,0.0,1973.0,1.0
2056,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2057,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2058,N,0.0,1.0,0.0,0.0,0.0,1973.0,1.0
2059,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2060,N,0.0,1.0,0.0,0.0,0.0,1973.0,0.0
2061,N,0.0,1.0,1.0,0.0,0.0,1973.0,1.0
2062,N,0.0,0.0,0.0,0.0,0.0,1973.0,1.0
2063,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2064,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2065,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2066,N,0.0,0.0,0.0,0.0,0.0,1973.0,0.0
2067,N,0.0,1.0,0.0,0.0,0.0,1973.0,0.0
2068,N,0.0,1.0,0.0,0.0,0.0,1973.0,1.0
2069,N,0.0,1.0,0.0,0.0,0.0,1973.0,0.0
2070,N,0.0,1.0,1.0,0.0,1.0,1973.0,0.0
2071,N,0.0,1.0,0.0,0.0,0.0,1973.0,0.0
